time,ax,ay,az,wx,wy,wz,Bx,By,Bz
2.976095,-0.6251,-0.0315,-0.3883,-0.0006,0.1344,-0.1057,43.2375,6.3,-11.3625
2.996095,-0.4488,-0.2729,0.1659,-0.0006,0.1344,-0.1057,43.35,6.6,-11.175
3.016095,-0.085,-0.6253,0.4826,-0.0328,0.0191,-0.0567,43.35,6.6,-11.175
3.036095,0.0479,-0.7166,0.5627,-0.0328,0.0191,-0.0567,43.35,6.6,-11.175
3.056095,0.0157,-0.4748,0.5021,-0.0328,0.0191,-0.0567,43.425,6.45,-11.475
3.076095,-0.0916,-0.0212,0.3747,-0.01035,0.02695,-0.03125,43.425,6.45,-11.475
3.096095,-0.2441,0.4734,0.0504,0.0121,0.0348,-0.0058,43.425,6.45,-11.475
3.116095,-0.4024,0.8312,-0.6655,0.0121,0.0348,-0.0058,43.65,6.3,-11.55
3.136095,-0.44535,0.92655,0.6318,0.0121,0.0348,-0.0058,43.65,6.3,-11.55
3.156095,0.176,0.5039,-0.0839,0.0666,0.0134,0.0127,43.65,6.3,-11.55
3.176095,-0.2883,0.1225,0.4143,0.0666,0.0134,0.0127,43.65,6.3,-11.55
3.196095,-0.4436,-0.0415,0.2366,0.0666,0.0134,0.0127,43.5,7.2,-11.175
3.216095,0.1595,0.1196,0.2413,0.02475,-0.00575,0.01305,43.5,7.2,-11.175
3.236095,0.2487,0.1612,-0.0876,-0.0171,-0.0249,0.0134,43.5,7.2,-11.175
3.256095,0.0659,0.088,-0.0196,-0.0171,-0.0249,0.0134,43.5,7.2,-11.175
3.276095,-0.1438,-0.0337,0.1695,-0.0171,-0.0249,0.0134,43.2,6.525,-11.025
3.296095,-0.0169,-0.25795,0.33875,0.0006,0.0018,-0.0131,43.2,6.525,-11.025
3.316095,0.0898,-0.359,0.2255,0.0006,0.0018,-0.0131,43.2,6.525,-11.025
3.336095,-0.0841,-0.1807,0.1409,0.0006,0.0018,-0.0131,43.425,6,-12.15
3.356095,-0.2008,0.0901,-0.0942,0,0.0174,-0.005,43.425,6,-12.15
3.376095,-0.0261,0.1972,0.0226,0,0.0174,-0.005,43.425,6,-12.15
3.396095,0.1539,0.1765,0.1495,0,0.0174,-0.005,43.5,6.75,-11.55
3.416095,-0.1403,-0.0217,0.1921,0,0.0174,-0.005,43.5,6.75,-11.55
3.436095,-0.1443,-0.1181,0.1478,-0.013,0.0241,-0.0096,43.5,6.75,-11.55
3.456095,-0.0644,-0.0459,0.0441,-0.013,0.0241,-0.0096,43.5,6.75,-11.55
3.476095,-0.1206,0.0945,0.1561,-0.013,0.0241,-0.0096,43.95,6.3,-10.95
3.496095,-0.248,0.09645,0.03535,-0.0266,0.0179,-0.0055,43.95,6.3,-10.95
3.516095,0.052,0.0137,-0.2935,-0.0266,0.0179,-0.0055,43.95,6.3,-10.95
3.536095,0.1262,0.2517,-0.315,-0.0266,0.0179,-0.0055,43.5,6.75,-11.475
3.556095,0.0378,0.4878,0.0688,-0.04445,0.01095,0.0004,43.5,6.75,-11.475
3.576095,-0.1654,0.4252,0.0016,-0.0623,0.004,0.0063,43.5,6.75,-11.475
3.596095,-0.1134,0.157,-1.1354,-0.0623,0.004,0.0063,43.5,6.75,-11.475
3.616095,0.2145,0.5172,0.2681,-0.0623,0.004,0.0063,42.825,6.525,-11.175
3.636095,0.1752,0.7143,0.2633,-0.1996,0.0687,-0.0021,42.825,6.525,-11.175
3.656095,0.2274,0.6995,0.0157,-0.1996,0.0687,-0.0021,42.825,6.525,-11.175
