
time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,
8.933218,-0.1787,0.7872,0.1851,1.4800,0.1111,-0.0164,-43.0500,12.4125,-5.6063,127.7828,131.7108,8.5151,
8.935029,-0.2205,0.9392,0.0683,1.4800,0.1111,-0.0164,-43.0500,12.4125,-5.6063,127.7828,131.7108,8.5151,
8.951932,-0.2205,0.9392,0.0683,1.4800,0.1111,-0.0164,-43.0500,12.4125,-5.6063,127.1466,130.1938,8.5468,
8.953848,-0.3167,1.1871,-0.1498,1.4800,0.1111,-0.0164,-43.0500,12.4125,-5.6063,127.1466,130.1938,8.5468,
8.971679,-0.3167,1.1871,-0.1498,1.4800,0.1111,-0.0164,-43.0500,12.4125,-5.6063,126.5252,128.7097,8.5068,
8.976352,-0.5505,1.7397,-0.0294,1.4800,0.1111,-0.0164,-43.0500,12.4125,-5.6063,126.5252,128.7097,8.5068,
8.979078,-0.5505,1.7397,-0.0294,1.4800,0.1111,-0.0164,-42.8063,11.8125,-7.1813,126.5252,128.7097,8.5068,
8.981409,-0.5505,1.7397,-0.0294,1.4800,0.1111,-0.0164,-42.8063,11.8125,-7.1813,126.5252,128.7097,8.5068,
8.989281,-0.5505,1.7397,-0.0294,1.4300,0.0036,0.0569,-42.8063,11.8125,-7.1813,126.5252,128.7097,8.5068,
8.990748,-0.5505,1.7397,-0.0294,1.4300,0.0036,0.0569,-42.8063,11.8125,-7.1813,125.8981,127.2212,8.4652,
8.991752,-0.6581,2.2249,-0.1732,1.4300,0.0036,0.0569,-42.8063,11.8125,-7.1813,125.8981,127.2212,8.4652,
9.008570,-0.6581,2.2249,-0.1732,1.4300,0.0036,0.0569,-42.8063,11.8125,-7.1813,125.2826,125.7461,8.4413,
9.010366,-0.6749,2.1639,-0.4566,1.4300,0.0036,0.0569,-42.8063,11.8125,-7.1813,125.2826,125.7461,8.4413,
9.028866,-0.6749,2.1639,-0.4566,1.4300,0.0036,0.0569,-42.8063,11.8125,-7.1813,124.6778,124.3219,8.3994,
9.033252,-0.4680,1.8355,-0.7831,1.4300,0.0036,0.0569,-42.8063,11.8125,-7.1813,124.6778,124.3219,8.3994,
9.036019,-0.4680,1.8355,-0.7831,1.4300,0.0036,0.0569,-43.0688,11.2688,-8.0063,124.6778,124.3219,8.3994,
9.038216,-0.4680,1.8355,-0.7831,1.4300,0.0036,0.0569,-43.0688,11.2688,-8.0063,124.6778,124.3219,8.3994,
9.047295,-0.4680,1.8355,-0.7831,1.4300,0.0036,0.0569,-43.0688,11.2688,-8.0063,124.0851,123.0057,8.3319,
9.049305,0.0731,1.1267,-0.5922,1.4300,0.0036,0.0569,-43.0688,11.2688,-8.0063,124.0851,123.0057,8.3319,
9.051678,0.0731,1.1267,-0.5922,1.1967,-0.0440,0.0704,-43.0688,11.2688,-8.0063,124.0851,123.0057,8.3319,
9.065694,0.0731,1.1267,-0.5922,1.1967,-0.0440,0.0704,-43.0688,11.2688,-8.0063,123.5019,121.8060,8.2446,
9.067378,-0.0983,0.5958,-0.3905,1.1967,-0.0440,0.0704,-43.0688,11.2688,-8.0063,123.5019,121.8060,8.2446,
9.086142,-0.0983,0.5958,-0.3905,1.1967,-0.0440,0.0704,-43.0688,11.2688,-8.0063,122.9066,120.6800,8.1247,
9.090473,0.0596,-0.4602,-0.8153,1.1967,-0.0440,0.0704,-43.0688,11.2688,-8.0063,122.9066,120.6800,8.1247,
9.093383,0.0596,-0.4602,-0.8153,1.1967,-0.0440,0.0704,-42.4875,11.6063,-9.1688,122.9066,120.6800,8.1247,
9.098864,0.0596,-0.4602,-0.8153,1.1967,-0.0440,0.0704,-42.4875,11.6063,-9.1688,122.9066,120.6800,8.1247,
9.104985,0.0596,-0.4602,-0.8153,1.1967,-0.0440,0.0704,-42.4875,11.6063,-9.1688,122.3194,119.6191,8.0317,
9.106330,0.0828,-1.6916,-0.2615,1.1967,-0.0440,0.0704,-42.4875,11.6063,-9.1688,122.3194,119.6191,8.0317,
9.113169,0.0828,-1.6916,-0.2615,1.0916,-0.0305,0.0715,-42.4875,11.6063,-9.1688,122.3194,119.6191,8.0317,
9.123763,0.0828,-1.6916,-0.2615,1.0916,-0.0305,0.0715,-42.4875,11.6063,-9.1688,121.7691,118.4778,7.9592,
9.125784,-0.3789,-2.3634,-0.0003,1.0916,-0.0305,0.0715,-42.4875,11.6063,-9.1688,121.7691,118.4778,7.9592,
9.143165,-0.3789,-2.3634,-0.0003,1.0916,-0.0305,0.0715,-42.4875,11.6063,-9.1688,121.2318,117.2395,7.8666,
9.147069,-0.8286,-2.1781,-0.5349,1.0916,-0.0305,0.0715,-42.4875,11.6063,-9.1688,121.2318,117.2395,7.8666,
9.154169,-0.8286,-2.1781,-0.5349,1.0916,-0.0305,0.0715,-42.5438,10.6500,-9.7875,121.2318,117.2395,7.8666,
9.162139,-0.8286,-2.1781,-0.5349,1.0916,-0.0305,0.0715,-42.5438,10.6500,-9.7875,121.2318,117.2395,7.8666,
9.163170,-0.8286,-2.1781,-0.5349,1.0916,-0.0305,0.0715,-42.5438,10.6500,-9.7875,120.7118,116.1658,7.8229,
9.164285,-0.9264,-1.3393,-1.2957,1.0916,-0.0305,0.0715,-42.5438,10.6500,-9.7875,120.7118,116.1658,7.8229,
9.175859,-0.9264,-1.3393,-1.2957,0.5235,0.2699,0.0202,-42.5438,10.6500,-9.7875,120.7118,116.1658,7.8229,
9.181273,-0.9264,-1.3393,-1.2957,0.5235,0.2699,0.0202,-42.5438,10.6500,-9.7875,120.7118,115.5930,7.9211,
9.182495,-0.1402,0.1632,-1.5249,0.5235,0.2699,0.0202,-42.5438,10.6500,-9.7875,120.7118,115.5930,7.9211,
9.200148,-0.1402,0.1632,-1.5249,0.5235,0.2699,0.0202,-42.5438,10.6500,-9.7875,120.7118,115.7652,8.1997,
9.201957,1.5885,0.9210,-0.2917,0.5235,0.2699,0.0202,-42.5438,10.6500,-9.7875,120.7118,115.7652,8.1997,
9.213543,1.5885,0.9210,-0.2917,0.5235,0.2699,0.0202,-42.2625,11.6250,-11.1562,120.7118,115.7652,8.1997,
9.221144,1.5885,0.9210,-0.2917,0.5235,0.2699,0.0202,-42.2625,11.6250,-11.1562,120.7118,116.5097,8.6278,
9.222703,2.6675,-1.6846,0.0044,0.5235,0.2699,0.0202,-42.2625,11.6250,-11.1562,120.7118,116.5097,8.6278,
9.223773,2.6675,-1.6846,0.0044,0.5235,0.2699,0.0202,-42.2625,11.6250,-11.1562,120.7118,116.5097,8.6278,
9.237792,2.6675,-1.6846,0.0044,-0.9511,1.0066,0.2401,-42.2625,11.6250,-11.1562,120.7118,116.5097,8.6278,
9.239615,2.6675,-1.6846,0.0044,-0.9511,1.0066,0.2401,-42.2625,11.6250,-11.1562,121.8744,117.4543,8.9875,
9.240877,2.6523,-4.7044,-0.1418,-0.9511,1.0066,0.2401,-42.2625,11.6250,-11.1562,121.8744,117.4543,8.9875,
9.257695,2.6523,-4.7044,-0.1418,-0.9511,1.0066,0.2401,-42.2625,11.6250,-11.1562,123.2515,118.2694,9.0425,
9.259505,-0.5036,-5.7352,-1.2576,-0.9511,1.0066,0.2401,-42.2625,11.6250,-11.1562,123.2515,118.2694,9.0425,
9.274032,-0.5036,-5.7352,-1.2576,-0.9511,1.0066,0.2401,-41.7188,12.8813,-12.6188,123.2515,118.2694,9.0425,
9.277943,-0.5036,-5.7352,-1.2576,-0.9511,1.0066,0.2401,-41.7188,12.8813,-12.6188,124.5456,118.8911,8.9268,
9.281148,-3.1869,-5.3484,-3.0807,-0.9511,1.0066,0.2401,-41.7188,12.8813,-12.6188,124.5456,118.8911,8.9268,
9.285635,-3.1869,-5.3484,-3.0807,-0.9511,1.0066,0.2401,-41.7188,12.8813,-12.6188,124.5456,118.8911,8.9268,
9.295909,-3.1869,-5.3484,-3.0807,-0.9511,1.0066,0.2401,-41.7188,12.8813,-12.6188,125.6764,119.5391,8.8867,
9.297982,-3.3865,-4.6251,-2.6860,-0.9511,1.0066,0.2401,-41.7188,12.8813,-12.6188,125.6764,119.5391,8.8867,
9.300036,-3.3865,-4.6251,-2.6860,-0.7935,0.7538,0.2768,-41.7188,12.8813,-12.6188,125.6764,119.5391,8.8867,
9.315191,-3.3865,-4.6251,-2.6860,-0.7935,0.7538,0.2768,-41.7188,12.8813,-12.6188,126.8014,120.4458,9.1728,
9.317000,-1.0647,-3.5507,-0.6555,-0.7935,0.7538,0.2768,-41.7188,12.8813,-12.6188,126.8014,120.4458,9.1728,
9.333135,-1.0647,-3.5507,-0.6555,-0.7935,0.7538,0.2768,-41.0250,14.5125,-12.3000,126.8014,120.4458,9.1728,
9.334809,-1.0647,-3.5507,-0.6555,-0.7935,0.7538,0.2768,-41.0250,14.5125,-12.3000,128.0561,121.7329,9.6220,
9.335862,0.9657,-2.8865,0.8406,-0.7935,0.7538,0.2768,-41.0250,14.5125,-12.3000,128.0561,121.7329,9.6220,
9.348312,0.9657,-2.8865,0.8406,-0.7935,0.7538,0.2768,-41.0250,14.5125,-12.3000,128.0561,121.7329,9.6220,
9.356889,0.9657,-2.8865,0.8406,-0.7935,0.7538,0.2768,-41.0250,14.5125,-12.3000,129.3145,123.4280,9.9340,
9.358556,1.5938,-3.3639,0.8653,-0.7935,0.7538,0.2768,-41.0250,14.5125,-12.3000,129.3145,123.4280,9.9340,
9.362752,1.5938,-3.3639,0.8653,-1.7904,0.1698,-0.1789,-41.0250,14.5125,-12.3000,129.3145,123.4280,9.9340,
9.373100,1.5938,-3.3639,0.8653,-1.7904,0.1698,-0.1789,-41.0250,14.5125,-12.3000,130.4599,125.4258,10.2272,
9.374964,1.7701,-2.9826,0.2334,-1.7904,0.1698,-0.1789,-41.0250,14.5125,-12.3000,130.4599,125.4258,10.2272,
9.392295,1.7701,-2.9826,0.2334,-1.7904,0.1698,-0.1789,-41.0250,14.5125,-12.3000,131.5984,127.5610,10.6124,
9.397523,1.7908,-2.6434,0.0180,-1.7904,0.1698,-0.1789,-41.0250,14.5125,-12.3000,131.5984,127.5610,10.6124,
9.399569,1.7908,-2.6434,0.0180,-1.7904,0.1698,-0.1789,-41.0438,15.6563,-11.3625,131.5984,127.5610,10.6124,
9.411165,1.7908,-2.6434,0.0180,-1.7904,0.1698,-0.1789,-41.0438,15.6563,-11.3625,131.5984,127.5610,10.6124,
9.412885,1.7908,-2.6434,0.0180,-1.7904,0.1698,-0.1789,-41.0438,15.6563,-11.3625,135.0518,136.0536,19.4246,
9.414106,0.4019,-1.3299,0.0662,-1.7904,0.1698,-0.1789,-41.0438,15.6563,-11.3625,135.0518,136.0536,19.4246,
9.424259,0.4019,-1.3299,0.0662,-1.8711,0.6292,0.1290,-41.0438,15.6563,-11.3625,135.0518,136.0536,19.4246,
9.430130,0.4019,-1.3299,0.0662,-1.8711,0.6292,0.1290,-41.0438,15.6563,-11.3625,141.3459,137.7158,19.6633,
9.431433,-0.5178,-0.7649,0.9187,-1.8711,0.6292,0.1290,-41.0438,15.6563,-11.3625,141.3459,137.7158,19.6633,
9.449368,-0.5178,-0.7649,0.9187,-1.8711,0.6292,0.1290,-41.0438,15.6563,-11.3625,148.5828,139.4388,20.0078,
9.451269,-1.4801,-1.3054,1.6289,-1.8711,0.6292,0.1290,-41.0438,15.6563,-11.3625,148.5828,139.4388,20.0078,
9.455534,-1.4801,-1.3054,1.6289,-1.8711,0.6292,0.1290,-41.1375,17.6813,-10.2000,148.5828,139.4388,20.0078,
9.468042,-1.4801,-1.3054,1.6289,-1.8711,0.6292,0.1290,-41.1375,17.6813,-10.2000,155.5185,141.1514,20.3838,
9.469923,-1.2036,-1.7713,2.0594,-1.8711,0.6292,0.1290,-41.1375,17.6813,-10.2000,155.5185,141.1514,20.3838,
9.472087,-1.2036,-1.7713,2.0594,-1.8711,0.6292,0.1290,-41.1375,17.6813,-10.2000,155.5185,141.1514,20.3838,
9.486405,-1.2036,-1.7713,2.0594,-1.5498,-0.0183,-0.5735,-41.1375,17.6813,-10.2000,155.5185,141.1514,20.3838,
9.488228,-1.2036,-1.7713,2.0594,-1.5498,-0.0183,-0.5735,-41.1375,17.6813,-10.2000,161.4306,142.8329,20.6813,
9.489518,-1.0644,-1.9104,2.0864,-1.5498,-0.0183,-0.5735,-41.1375,17.6813,-10.2000,161.4306,142.8329,20.6813,
9.507003,-1.0644,-1.9104,2.0864,-1.5498,-0.0183,-0.5735,-41.1375,17.6813,-10.2000,166.1269,144.4840,20.8484,
9.512285,-1.0805,-1.6702,2.6939,-1.5498,-0.0183,-0.5735,-41.1375,17.6813,-10.2000,166.1269,144.4840,20.8484,
9.515284,-1.0805,-1.6702,2.6939,-1.5498,-0.0183,-0.5735,-42.2812,16.5188,-8.4000,166.1269,144.4840,20.8484,
9.525298,-1.0805,-1.6702,2.6939,-1.5498,-0.0183,-0.5735,-42.2812,16.5188,-8.4000,169.7738,145.8678,20.9777,
9.527217,-0.8968,-1.3030,2.5784,-1.5498,-0.0183,-0.5735,-42.2812,16.5188,-8.4000,169.7738,145.8678,20.9777,
9.534134,-0.8968,-1.3030,2.5784,-1.5498,-0.0183,-0.5735,-42.2812,16.5188,-8.4000,169.7738,145.8678,20.9777,
9.544511,-0.8968,-1.3030,2.5784,-1.5498,-0.0183,-0.5735,-42.2812,16.5188,-8.4000,172.6236,146.9848,21.1334,
9.546013,-1.4275,-1.7013,1.8349,-1.5498,-0.0183,-0.5735,-42.2812,16.5188,-8.4000,172.6236,146.9848,21.1334,
9.548267,-1.4275,-1.7013,1.8349,-0.9731,0.1576,-0.2864,-42.2812,16.5188,-8.4000,172.6236,146.9848,21.1334,
9.563972,-1.4275,-1.7013,1.8349,-0.9731,0.1576,-0.2864,-42.2812,16.5188,-8.4000,174.8758,147.9189,21.2873,
9.565905,-1.7986,-2.1134,1.5998,-0.9731,0.1576,-0.2864,-42.2812,16.5188,-8.4000,174.8758,147.9189,21.2873,
9.574911,-1.7986,-2.1134,1.5998,-0.9731,0.1576,-0.2864,-42.4500,15.9750,-7.5750,174.8758,147.9189,21.2873,
9.584526,-1.7986,-2.1134,1.5998,-0.9731,0.1576,-0.2864,-42.4500,15.9750,-7.5750,176.6277,148.7531,21.4038,
9.588553,-2.3014,-1.4641,1.8765,-0.9731,0.1576,-0.2864,-42.4500,15.9750,-7.5750,176.6277,148.7531,21.4038,
9.596826,-2.3014,-1.4641,1.8765,-0.9731,0.1576,-0.2864,-42.4500,15.9750,-7.5750,176.6277,148.7531,21.4038,
9.601599,-2.3014,-1.4641,1.8765,-0.9731,0.1576,-0.2864,-42.4500,15.9750,-7.5750,178.0696,149.4938,21.5396,
9.603247,-2.0896,-1.3027,1.9481,-0.9731,0.1576,-0.2864,-42.4500,15.9750,-7.5750,178.0696,149.4938,21.5396,
9.610971,-2.0896,-1.3027,1.9481,-0.1730,-0.3506,-0.0481,-42.4500,15.9750,-7.5750,178.0696,149.4938,21.5396,
9.621819,-2.0896,-1.3027,1.9481,-0.1730,-0.3506,-0.0481,-42.4500,15.9750,-7.5750,178.6511,149.8523,21.4988,
9.625985,-1.5832,-1.2143,1.3603,-0.1730,-0.3506,-0.0481,-42.4500,15.9750,-7.5750,178.6511,149.8523,21.4988,
9.632925,-1.5832,-1.2143,1.3603,-0.1730,-0.3506,-0.0481,-42.5250,15.2438,-6.8438,178.6511,149.8523,21.4988,
9.640115,-1.5832,-1.2143,1.3603,-0.1730,-0.3506,-0.0481,-42.5250,15.2438,-6.8438,179.3321,149.9471,21.4361,
9.641658,-0.9934,-1.1028,1.0192,-0.1730,-0.3506,-0.0481,-42.5250,15.2438,-6.8438,179.3321,149.9471,21.4361,
9.658935,-0.9934,-1.1028,1.0192,-0.1730,-0.3506,-0.0481,-42.5250,15.2438,-6.8438,179.3321,149.9471,21.4361,
9.660493,-0.9934,-1.1028,1.0192,-0.1730,-0.3506,-0.0481,-42.5250,15.2438,-6.8438,179.9398,149.9178,21.4083,
9.661872,-0.7475,-1.3512,0.7471,-0.1730,-0.3506,-0.0481,-42.5250,15.2438,-6.8438,179.9398,149.9178,21.4083,
9.673172,-0.7475,-1.3512,0.7471,0.1948,-0.2713,0.0667,-42.5250,15.2438,-6.8438,179.9398,149.9178,21.4083,
9.678029,-0.7475,-1.3512,0.7471,0.1948,-0.2713,0.0667,-42.5250,15.2438,-6.8438,180.4651,149.9115,21.4057,
9.681095,-1.0120,-1.4512,0.6750,0.1948,-0.2713,0.0667,-42.5250,15.2438,-6.8438,180.4651,149.9115,21.4057,
9.693455,-1.0120,-1.4512,0.6750,0.1948,-0.2713,0.0667,-42.9563,15.6938,-5.6813,180.4651,149.9115,21.4057,
9.699564,-1.0120,-1.4512,0.6750,0.1948,-0.2713,0.0667,-42.9563,15.6938,-5.6813,180.4651,149.9690,21.3977,
9.701420,-1.4914,-1.5193,0.6596,0.1948,-0.2713,0.0667,-42.9563,15.6938,-5.6813,180.4651,149.9690,21.3977,
9.717370,-1.4914,-1.5193,0.6596,0.1948,-0.2713,0.0667,-42.9563,15.6938,-5.6813,180.4651,149.9898,21.3724,
9.721730,-1.5962,-1.4601,0.4318,0.1948,-0.2713,0.0667,-42.9563,15.6938,-5.6813,180.4651,149.9898,21.3724,
9.724528,-1.5962,-1.4601,0.4318,0.1948,-0.2713,0.0667,-42.9563,15.6938,-5.6813,180.4651,149.9898,21.3724,
9.735299,-1.5962,-1.4601,0.4318,0.4282,-0.4203,0.0227,-42.9563,15.6938,-5.6813,180.4651,149.9898,21.3724,
9.737321,-1.5962,-1.4601,0.4318,0.4282,-0.4203,0.0227,-42.9563,15.6938,-5.6813,180.4651,149.8646,21.3020,
9.738358,-1.2182,-1.2089,-0.0642,0.4282,-0.4203,0.0227,-42.9563,15.6938,-5.6813,180.4651,149.8646,21.3020,
9.753384,-1.2182,-1.2089,-0.0642,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,180.4651,149.8646,21.3020,
9.755799,-1.2182,-1.2089,-0.0642,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,180.4651,149.5908,21.1934,
9.757344,-0.7879,-0.8052,-0.3712,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,180.4651,149.5908,21.1934,
9.774816,-0.7879,-0.8052,-0.3712,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,180.4651,148.9370,20.6743,
9.776555,-0.4077,-0.5959,-0.2949,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,180.4651,148.9370,20.6743,
9.782659,-0.4077,-0.5959,-0.2949,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,180.4651,148.9370,20.6743,
9.793521,-0.4077,-0.5959,-0.2949,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,178.7430,145.7752,17.1630,
9.796756,-0.1601,-0.4357,-0.0708,0.4282,-0.4203,0.0227,-43.0312,15.1688,-5.2688,178.7430,145.7752,17.1630,
9.797924,-0.1601,-0.4357,-0.0708,0.4489,-0.4093,0.0092,-43.0312,15.1688,-5.2688,178.7430,145.7752,17.1630,
9.812644,-0.1601,-0.4357,-0.0708,0.4489,-0.4093,0.0092,-43.0312,15.1688,-5.2688,174.5060,144.6285,15.9044,
9.814597,0.0896,-0.3261,0.1817,0.4489,-0.4093,0.0092,-43.0312,15.1688,-5.2688,174.5060,144.6285,15.9044,
9.815585,0.0896,-0.3261,0.1817,0.4489,-0.4093,0.0092,-42.5438,14.9063,-4.2563,174.5060,144.6285,15.9044,
9.831467,0.0896,-0.3261,0.1817,0.4489,-0.4093,0.0092,-42.5438,14.9063,-4.2563,170.0769,144.3386,15.4287,
9.833465,0.1723,-0.1105,-0.0105,0.4489,-0.4093,0.0092,-42.5438,14.9063,-4.2563,170.0769,144.3386,15.4287,
9.845954,0.1723,-0.1105,-0.0105,0.4489,-0.4093,0.0092,-42.5438,14.9063,-4.2563,170.0769,144.3386,15.4287,
9.850786,0.1723,-0.1105,-0.0105,0.4489,-0.4093,0.0092,-42.5438,14.9063,-4.2563,165.9705,144.1613,14.9610,
9.853513,0.0593,0.0381,-0.6744,0.4489,-0.4093,0.0092,-42.5438,14.9063,-4.2563,165.9705,144.1613,14.9610,
9.859579,0.0593,0.0381,-0.6744,0.0153,-0.2969,0.0642,-42.5438,14.9063,-4.2563,165.9705,144.1613,14.9610,
9.869617,0.0593,0.0381,-0.6744,0.0153,-0.2969,0.0642,-42.5438,14.9063,-4.2563,161.8332,142.9100,13.3156,
9.870977,-0.2927,0.2044,-0.5859,0.0153,-0.2969,0.0642,-42.5438,14.9063,-4.2563,161.8332,142.9100,13.3156,
9.872372,-0.2927,0.2044,-0.5859,0.0153,-0.2969,0.0642,-43.3313,14.8688,-3.3000,161.8332,142.9100,13.3156,
9.888521,-0.2927,0.2044,-0.5859,0.0153,-0.2969,0.0642,-43.3313,14.8688,-3.3000,155.4643,141.1096,11.2043,
9.890293,-0.4468,0.0300,0.1174,0.0153,-0.2969,0.0642,-43.3313,14.8688,-3.3000,155.4643,141.1096,11.2043,
9.907384,-0.4468,0.0300,0.1174,0.0153,-0.2969,0.0642,-43.3313,14.8688,-3.3000,155.4643,141.1096,11.2043,
9.910887,-0.4468,0.0300,0.1174,0.0153,-0.2969,0.0642,-43.3313,14.8688,-3.3000,148.7238,139.7809,9.7746,
9.913987,-0.5276,-0.1369,0.5230,0.0153,-0.2969,0.0642,-43.3313,14.8688,-3.3000,148.7238,139.7809,9.7746,
9.921334,-0.5276,-0.1369,0.5230,0.2681,-0.0550,0.1437,-43.3313,14.8688,-3.3000,148.7238,139.7809,9.7746,
9.927433,-0.5276,-0.1369,0.5230,0.2681,-0.0550,0.1437,-43.3313,14.8688,-3.3000,143.4468,139.2625,9.3688,
9.928971,-0.4474,-0.2729,0.7315,0.2681,-0.0550,0.1437,-43.3313,14.8688,-3.3000,143.4468,139.2625,9.3688,
9.932628,-0.4474,-0.2729,0.7315,0.2681,-0.0550,0.1437,-43.3313,14.6625,-3.1875,143.4468,139.2625,9.3688,
9.946327,-0.4474,-0.2729,0.7315,0.2681,-0.0550,0.1437,-43.3313,14.6625,-3.1875,140.1873,138.8581,9.1964,
9.948141,-0.2780,-0.4725,0.7917,0.2681,-0.0550,0.1437,-43.3313,14.6625,-3.1875,140.1873,138.8581,9.1964,
9.965985,-0.2780,-0.4725,0.7917,0.2681,-0.0550,0.1437,-43.3313,14.6625,-3.1875,138.1127,138.3603,8.9883,
9.970610,-0.1636,-0.4912,0.3728,0.2681,-0.0550,0.1437,-43.3313,14.6625,-3.1875,138.1127,138.3603,8.9883,
9.973962,-0.1636,-0.4912,0.3728,0.2681,-0.0550,0.1437,-43.3313,14.6625,-3.1875,138.1127,138.3603,8.9883,
9.983926,-0.1636,-0.4912,0.3728,0.4245,-0.0587,0.1387,-43.3313,14.6625,-3.1875,138.1127,138.3603,8.9883,
9.985854,-0.1636,-0.4912,0.3728,0.4245,-0.0587,0.1387,-43.3313,14.6625,-3.1875,136.7063,137.8662,8.7922,
9.986875,-0.1714,-0.3439,0.0622,0.4245,-0.0587,0.1387,-43.3313,14.6625,-3.1875,136.7063,137.8662,8.7922,
9.994647,-0.1714,-0.3439,0.0622,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,136.7063,137.8662,8.7922,
10.002924,-0.1714,-0.3439,0.0622,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,136.1738,137.3760,8.6712,
10.004108,-0.2180,-0.3198,0.5357,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,136.1738,137.3760,8.6712,
10.023124,-0.2180,-0.3198,0.5357,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,134.8757,136.1832,7.9439,
10.025049,-0.1235,-0.4323,0.8743,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,134.8757,136.1832,7.9439,
10.033156,-0.1235,-0.4323,0.8743,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,134.8757,136.1832,7.9439,
10.042602,-0.1235,-0.4323,0.8743,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,133.7224,134.8426,7.2344,
10.046079,0.0857,-0.6030,0.7901,0.4245,-0.0587,0.1387,-42.5438,14.7188,-2.7938,133.7224,134.8426,7.2344,
10.049260,0.0857,-0.6030,0.7901,0.7678,0.0342,0.2047,-42.5438,14.7188,-2.7938,133.7224,134.8426,7.2344,
10.053878,0.0857,-0.6030,0.7901,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,133.7224,134.8426,7.2344,
10.060904,0.0857,-0.6030,0.7901,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,132.3724,133.5555,6.7062,
10.062016,0.0978,-0.7623,0.4120,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,132.3724,133.5555,6.7062,
10.080267,0.0978,-0.7623,0.4120,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,130.9718,132.4050,6.3152,
10.082039,0.1933,-0.8230,0.2721,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,130.9718,132.4050,6.3152,
10.094066,0.1933,-0.8230,0.2721,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,130.9718,132.4050,6.3152,
10.100961,0.1933,-0.8230,0.2721,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,129.6330,131.4310,6.0163,
10.102626,-0.1129,-0.4889,0.1438,0.7678,0.0342,0.2047,-43.3313,15.1125,-4.0125,129.6330,131.4310,6.0163,
10.108106,-0.1129,-0.4889,0.1438,0.6310,0.0048,0.1705,-43.3313,15.1125,-4.0125,129.6330,131.4310,6.0163,
10.113796,-0.1129,-0.4889,0.1438,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,129.6330,131.4310,6.0163,
10.118373,-0.1129,-0.4889,0.1438,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,128.4144,130.6149,5.7679,
10.119647,-0.2726,0.1875,-0.1446,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,128.4144,130.6149,5.7679,
10.137897,-0.2726,0.1875,-0.1446,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,127.3388,129.9823,5.5898,
10.139657,-0.3184,0.7587,-0.1636,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,127.3388,129.9823,5.5898,
10.156981,-0.3184,0.7587,-0.1636,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,127.3388,129.9823,5.5898,
10.158041,-0.3184,0.7587,-0.1636,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,126.6712,129.5171,5.5066,
10.159375,-0.4006,0.7383,0.1873,0.6310,0.0048,0.1705,-42.1688,15.3188,-4.9875,126.6712,129.5171,5.5066,
10.170635,-0.4006,0.7383,0.1873,0.4844,-0.0660,0.0630,-42.1688,15.3188,-4.9875,126.6712,129.5171,5.5066,
10.172042,-0.4006,0.7383,0.1873,0.4844,-0.0660,0.0630,-42.4500,15.3375,-4.8750,126.6712,129.5171,5.5066,
10.176946,-0.4006,0.7383,0.1873,0.4844,-0.0660,0.0630,-42.4500,15.3375,-4.8750,126.1111,129.0334,5.4218,
10.178442,-0.5293,0.1145,0.6373,0.4844,-0.0660,0.0630,-42.4500,15.3375,-4.8750,126.1111,129.0334,5.4218,
10.194626,-0.5293,0.1145,0.6373,0.4844,-0.0660,0.0630,-42.4500,15.3375,-4.8750,125.4793,128.4738,5.3373,
10.196234,-0.6375,-0.2002,0.6024,0.4844,-0.0660,0.0630,-42.4500,15.3375,-4.8750,125.4793,128.4738,5.3373,
10.214855,-0.6375,-0.2002,0.6024,0.4844,-0.0660,0.0630,-42.4500,15.3375,-4.8750,124.9310,127.8675,5.2373,
