time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Unnamed: 13,time_diff,acc_mag,acc_mag_filtered,label
6.334305,-0.1813,0.6162,0.0001,0.036,-0.0342,-0.0066,-38.8125,0.5625,8.625,331.1535,178.1335,-3.3288,,0.0010009999999995856,0.6423177873918797,0.7017417397598371,forward_fall
6.350868,-0.1813,0.6162,0.0001,0.036,-0.0342,-0.0066,-38.8125,0.5625,8.625,331.6777,178.1067,-3.3866,,0.01656300000000055,0.6423177873918797,0.693776004312746,forward_fall
6.354814,-0.2214,0.5925,-0.0507,0.036,-0.0342,-0.0066,-38.8125,0.5625,8.625,331.6777,178.1067,-3.3866,,0.003946000000000005,0.6345429063507053,0.6851523429438628,forward_fall
6.364911,-0.2214,0.5925,-0.0507,0.036,-0.0342,-0.0066,-38.8125,0.5625,8.625,331.6777,178.1067,-3.3866,,0.010097000000000023,0.6345429063507053,0.6762143485697919,forward_fall
6.36963,-0.2214,0.5925,-0.0507,0.036,-0.0342,-0.0066,-38.8125,0.5625,8.625,331.6777,178.09,-3.4406,,0.004718999999999696,0.6345429063507053,0.6672630981036491,forward_fall
6.370816,-0.2451,0.5888,-0.0534,0.036,-0.0342,-0.0066,-38.8125,0.5625,8.625,331.6777,178.09,-3.4406,,0.0011859999999996873,0.6400086015046985,0.6585502323659009,forward_fall
6.378315,-0.2451,0.5888,-0.0534,0.0287,-0.038,-0.0054,-38.8125,0.5625,8.625,331.6777,178.09,-3.4406,,0.0074990000000001444,0.6400086015046985,0.6502742798355597,forward_fall
6.389141,-0.2451,0.5888,-0.0534,0.0287,-0.038,-0.0054,-38.8125,0.5625,8.625,331.6777,178.0894,-3.4915,,0.010826000000000668,0.6400086015046985,0.6425799398855884,forward_fall
6.390795,-0.2144,0.594,0.1021,0.0287,-0.038,-0.0054,-38.8125,0.5625,8.625,331.6777,178.0894,-3.4915,,0.0016539999999993782,0.6397091292142078,0.6355599442203329,forward_fall
6.394014,-0.2144,0.594,0.1021,0.0287,-0.038,-0.0054,-39.4875,0.3938,10.2938,331.6777,178.0894,-3.4915,,0.003219000000000527,0.6397091292142078,0.6292590491300233,forward_fall
6.408106,-0.2144,0.594,0.1021,0.0287,-0.038,-0.0054,-39.4875,0.3938,10.2938,331.0848,178.0971,-3.5402,,0.014091999999999771,0.6397091292142078,0.6236796743380097,forward_fall
6.411869,-0.2107,0.5766,0.1763,0.0287,-0.038,-0.0054,-39.4875,0.3938,10.2938,331.0848,178.0971,-3.5402,,0.003763000000000183,0.6387047361653113,0.6187886930562017,forward_fall
6.426891,-0.2107,0.5766,0.1763,0.0287,-0.038,-0.0054,-39.4875,0.3938,10.2938,331.0848,178.0971,-3.5402,,0.01502200000000009,0.6387047361653113,0.6145248889149296,forward_fall
6.42835,-0.2107,0.5766,0.1763,0.0287,-0.038,-0.0054,-39.4875,0.3938,10.2938,330.452,178.1062,-3.5824,,0.001458999999999655,0.6387047361653113,0.6108066258875051,forward_fall
6.429666,-0.2012,0.583,0.1477,0.0287,-0.038,-0.0054,-39.4875,0.3938,10.2938,330.452,178.1062,-3.5824,,0.0013160000000000949,0.6341811491995011,0.6075393246523614,forward_fall
6.441075,-0.2012,0.583,0.1477,0.0201,-0.0293,-0.0016,-39.4875,0.3938,10.2938,330.452,178.1062,-3.5824,,0.011408999999999558,0.6341811491995011,0.6046224004502094,forward_fall
6.446248,-0.2012,0.583,0.1477,0.0201,-0.0293,-0.0016,-39.4875,0.3938,10.2938,329.9189,178.1151,-3.6234,,0.005173000000000094,0.6341811491995011,0.6019553905664425,forward_fall
6.450314,-0.1942,0.5635,0.107,0.0201,-0.0293,-0.0016,-39.4875,0.3938,10.2938,329.9189,178.1151,-3.6234,,0.004065999999999903,0.6055533750215583,0.5994430808525661,forward_fall
6.453328,-0.1942,0.5635,0.107,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,329.9189,178.1151,-3.6234,,0.0030140000000002942,0.6055533750215583,0.5969995257834042,forward_fall
6.465404,-0.1942,0.5635,0.107,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,329.3535,178.1214,-3.6641,,0.01207600000000042,0.6055533750215583,0.5945509381258453,forward_fall
6.467138,-0.223,0.5469,0.0328,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,329.3535,178.1214,-3.6641,,0.0017339999999999023,0.591527218308676,0.5920374930756805,forward_fall
6.484357,-0.223,0.5469,0.0328,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,328.226,178.1271,-3.7008,,0.017218999999999873,0.591527218308676,0.5894141421439272,forward_fall
6.486201,-0.1856,0.545,0.0352,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,328.226,178.1271,-3.7008,,0.0018440000000001788,0.5768114076541829,0.5866505655818627,forward_fall
6.488554,-0.1856,0.545,0.0352,0.0201,-0.0293,-0.0016,-40.1813,0.3938,10.5375,328.226,178.1271,-3.7008,,0.0023529999999993834,0.5768114076541829,0.5837304125277347,forward_fall
6.50328,-0.1856,0.545,0.0352,0.0263,-0.017,-0.0016,-40.1813,0.3938,10.5375,328.226,178.1271,-3.7008,,0.014726000000000461,0.5768114076541829,0.5806499865073197,forward_fall
6.506591,-0.1856,0.545,0.0352,0.0263,-0.017,-0.0016,-40.1813,0.3938,10.5375,327.7021,178.1295,-3.7295,,0.003311000000000064,0.5768114076541829,0.5774165305381272,forward_fall
6.509383,-0.1953,0.5153,0.0783,0.0263,-0.017,-0.0016,-40.1813,0.3938,10.5375,327.7021,178.1295,-3.7295,,0.0027919999999994616,0.5566031530632934,0.5740462536805966,forward_fall
6.514131,-0.1953,0.5153,0.0783,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,327.7021,178.1295,-3.7295,,0.0047480000000001965,0.5566031530632934,0.5705622241627573,forward_fall
6.522922,-0.1953,0.5153,0.0783,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,327.0742,178.1362,-3.7563,,0.008791000000000437,0.5566031530632934,0.566992234958448,forward_fall
6.524815,-0.2003,0.5137,0.1718,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,327.0742,178.1362,-3.7563,,0.0018929999999999225,0.577514519298,0.5633667234591169,forward_fall
6.542287,-0.2003,0.5137,0.1718,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,326.4747,178.1436,-3.7816,,0.01747199999999971,0.577514519298,0.5597167976423547,forward_fall
6.544045,-0.2078,0.4929,0.1121,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,326.4747,178.1436,-3.7816,,0.0017579999999997042,0.5465323961120695,0.556072395702675,forward_fall
6.551106,-0.2078,0.4929,0.1121,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,326.4747,178.1436,-3.7816,,0.007061000000000206,0.5465323961120695,0.5524605962665319,forward_fall
6.561851,-0.2078,0.4929,0.1121,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,325.9109,178.1495,-3.8012,,0.010745000000000005,0.5465323961120695,0.5489041031909849,forward_fall
6.564377,-0.1998,0.4963,0.0787,0.0263,-0.017,-0.0016,-39.7875,0.3,10.3125,325.9109,178.1495,-3.8012,,0.0025260000000004723,0.5407655869228366,0.5454199399808218,forward_fall
6.566086,-0.1998,0.4963,0.0787,0.0238,-0.0098,-0.0016,-39.7875,0.3,10.3125,325.9109,178.1495,-3.8012,,0.0017089999999999606,0.5407655869228366,0.5420183912167676,forward_fall
6.572592,-0.1998,0.4963,0.0787,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.9109,178.1495,-3.8012,,0.006505999999999901,0.5407655869228366,0.5387022207464581,forward_fall
6.580182,-0.1998,0.4963,0.0787,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1542,-3.8178,,0.0075899999999995416,0.5407655869228366,0.5354661854993785,forward_fall
6.582047,-0.2115,0.4999,-0.0025,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1542,-3.8178,,0.0018650000000004496,0.542806144033024,0.5322968558568913,forward_fall
6.598736,-0.2115,0.4999,-0.0025,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1639,-3.8316,,0.01668899999999951,0.542806144033024,0.5291727521501198,forward_fall
6.600441,-0.1806,0.4645,0.024,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1639,-3.8316,,0.0017050000000002896,0.49895151067012516,0.5260648141644108,forward_fall
6.613323,-0.1806,0.4645,0.024,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,325.3008,178.1639,-3.8316,,0.012882000000000282,0.49895151067012516,0.522937234611787,forward_fall
6.618305,-0.1806,0.4645,0.024,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,324.7488,178.1736,-3.8433,,0.004982000000000042,0.49895151067012516,0.5197486982335222,forward_fall
6.621507,-0.1905,0.4674,0.065,0.0238,-0.0098,-0.0016,-39.1125,0.6938,10.0875,324.7488,178.1736,-3.8433,,0.003201999999999927,0.5088988209850756,0.5164540600825959,forward_fall
6.627217,-0.1905,0.4674,0.065,0.0177,-0.0,0.0032,-39.1125,0.6938,10.0875,324.7488,178.1736,-3.8433,,0.00570999999999966,0.5088988209850756,0.5130064621576912,forward_fall
6.634106,-0.1905,0.4674,0.065,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,324.7488,178.1736,-3.8433,,0.006889000000000145,0.5088988209850756,0.5093598365235675,forward_fall
6.638396,-0.1905,0.4674,0.065,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,324.2276,178.1822,-3.8495,,0.004290000000000127,0.5088988209850756,0.5054716939752161,forward_fall
6.639691,-0.1988,0.4352,0.1419,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,324.2276,178.1822,-3.8495,,0.001294999999999824,0.4990551973479487,0.5013060629209332,forward_fall
6.657211,-0.1988,0.4352,0.1419,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1902,-3.8493,,0.017520000000000202,0.4990551973479487,0.49683642517213966,forward_fall
6.659001,-0.1748,0.434,0.1566,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1902,-3.8493,,0.0017899999999997362,0.4933909200623781,0.4920484889573873,forward_fall
6.675446,-0.1748,0.434,0.1566,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1902,-3.8493,,0.016445000000000043,0.4933909200623781,0.48694263912128133,forward_fall
6.678658,-0.1748,0.434,0.1566,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1965,-3.8487,,0.0032120000000004367,0.4933909200623781,0.4815359070150489,forward_fall
6.681486,-0.1823,0.4427,0.0899,0.0177,-0.0,0.0032,-39.6938,0.7125,10.1063,323.6996,178.1965,-3.8487,,0.0028279999999991645,0.4871330311116256,0.4758633084998394,forward_fall
6.689249,-0.1823,0.4427,0.0899,0.0165,0.0037,0.0007,-39.6938,0.7125,10.1063,323.6996,178.1965,-3.8487,,0.0077630000000006305,0.4871330311116256,0.469978410608416,forward_fall
6.692344,-0.1823,0.4427,0.0899,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,323.6996,178.1965,-3.8487,,0.00309500000000007,0.4871330311116256,0.4639530085617657,forward_fall
6.694419,-0.1823,0.4427,0.0899,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,323.151,178.225,-3.8399,,0.002074999999999605,0.4871330311116256,0.4578758265541484,forward_fall
6.695563,-0.1697,0.4258,-0.0148,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,323.151,178.225,-3.8399,,0.0011440000000000339,0.45860960521995175,0.4518501988719091,forward_fall
6.713753,-0.1697,0.4258,-0.0148,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,323.151,178.276,-3.8187,,0.018189999999999706,0.45860960521995175,0.44599074221873447,forward_fall
6.715448,-0.195,0.3953,0.0101,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,323.151,178.276,-3.8187,,0.0016950000000006682,0.4408957926766823,0.44041909094833814,forward_fall
6.733409,-0.195,0.3953,0.0101,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,322.5315,178.3279,-3.7912,,0.01796099999999967,0.4408957926766823,0.43525882453198556,forward_fall
6.737404,-0.2021,0.3772,0.0303,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,322.5315,178.3279,-3.7912,,0.003994999999999749,0.42900156176871895,0.43062976190942703,forward_fall
6.740251,-0.2021,0.3772,0.0303,0.0165,0.0037,0.0007,-39.3188,0.8625,10.725,322.5315,178.3279,-3.7912,,0.002847000000000044,0.42900156176871895,0.4266418276984699,forward_fall
6.751634,-0.2021,0.3772,0.0303,0.0177,0.0147,-0.0016,-39.3188,0.8625,10.725,322.5315,178.3279,-3.7912,,0.011383000000000365,0.42900156176871895,0.4233887135157765,forward_fall
6.753225,-0.2021,0.3772,0.0303,0.0177,0.0147,-0.0016,-39.3188,0.8625,10.725,321.3511,178.3799,-3.757,,0.001590999999999454,0.42900156176871895,0.4209415685926094,forward_fall
6.754375,-0.1889,0.3617,0.0984,0.0177,0.0147,-0.0016,-39.3188,0.8625,10.725,321.3511,178.3799,-3.757,,0.0011499999999999844,0.4197530940922295,0.41934296222307604,forward_fall
6.755455,-0.1889,0.3617,0.0984,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,321.3511,178.3799,-3.757,,0.001080000000000858,0.4197530940922295,0.4186013703646906,forward_fall
6.771916,-0.1889,0.3617,0.0984,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,320.8088,178.4256,-3.7249,,0.016460999999999615,0.4197530940922295,0.41868645102866614,forward_fall
6.773765,-0.2014,0.3333,0.1089,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,320.8088,178.4256,-3.7249,,0.0018489999999999895,0.40436377186884587,0.419525385262407,forward_fall
6.790809,-0.2014,0.3333,0.1089,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,320.287,178.461,-3.6944,,0.01704400000000028,0.40436377186884587,0.4210005680655638,forward_fall
6.792839,-0.2113,0.3331,0.0403,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,320.287,178.461,-3.6944,,0.002029999999999532,0.3965190915958524,0.42294893175726184,forward_fall
6.80098,-0.2113,0.3331,0.0403,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,320.287,178.461,-3.6944,,0.008141000000000176,0.3965190915958524,0.42516316784722463,forward_fall
6.810114,-0.2113,0.3331,0.0403,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,319.6647,178.4886,-3.663,,0.009133999999999531,0.3965190915958524,0.4273950778032235,forward_fall
6.811887,-0.2379,0.3175,-0.0332,0.0177,0.0147,-0.0016,-39.6188,0.9,10.1063,319.6647,178.4886,-3.663,,0.0017730000000000246,0.3981267386147281,0.42936122714989167,forward_fall
6.813019,-0.2379,0.3175,-0.0332,0.0177,0.0147,-0.0016,-38.7,0.5625,8.7188,319.6647,178.4886,-3.663,,0.001132000000000133,0.3981267386147281,0.4307510039370534,forward_fall
6.814075,-0.2379,0.3175,-0.0332,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,319.6647,178.4886,-3.663,,0.001056000000000168,0.3981267386147281,0.4312370966161513,forward_fall
6.828542,-0.2379,0.3175,-0.0332,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,319.1541,178.5136,-3.6236,,0.014466999999999786,0.3981267386147281,0.4304883124092144,forward_fall
6.830525,-0.2061,0.305,0.0753,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,319.1541,178.5136,-3.6236,,0.001983000000000068,0.37572902469732095,0.4281845583960689,forward_fall
6.849185,-0.2061,0.305,0.0753,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,318.5859,178.5387,-3.5828,,0.018660000000000565,0.37572902469732095,0.424033704118124,forward_fall
6.851047,-0.1917,0.3046,0.1384,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,318.5859,178.5387,-3.5828,,0.0018620000000000303,0.38559643411214267,0.41778993350079824,forward_fall
6.862608,-0.1917,0.3046,0.1384,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,318.5859,178.5387,-3.5828,,0.011560999999999488,0.38559643411214267,0.4092730719118413,non_fall
6.866382,-0.1917,0.3046,0.1384,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,318.5859,178.5524,-3.5473,,0.003773999999999944,0.38559643411214267,0.39838824444869114,non_fall
6.867449,-0.2309,0.2679,0.1414,0.0397,0.017,0.0007,-38.7,0.5625,8.7188,318.5859,178.5524,-3.5473,,0.0010669999999999291,0.38089260953712406,0.3851450969735556,non_fall
6.872626,-0.2309,0.2679,0.1414,0.0397,0.017,0.0007,-40.4813,0.8063,10.4438,318.5859,178.5524,-3.5473,,0.005177000000000653,0.38089260953712406,0.3696757074317629,non_fall
6.876388,-0.2309,0.2679,0.1414,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5524,-3.5473,,0.003762000000000043,0.38089260953712406,0.3522502411714108,non_fall
6.887683,-0.2309,0.2679,0.1414,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5576,-3.507,,0.011294999999999611,0.38089260953712406,0.3332893643825396,non_fall
6.889618,-0.2253,0.2783,0.0558,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5576,-3.507,,0.001934999999999576,0.36238738940531584,0.31337242825815825,non_fall
6.905472,-0.2253,0.2783,0.0558,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5512,-3.4553,,0.015854000000000035,0.36238738940531584,0.29324047800982833,non_fall
6.909676,-0.2246,0.2594,-0.0681,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5512,-3.4553,,0.004204000000000541,0.34981585155621525,0.27379322793742217,non_fall
6.923859,-0.2246,0.2594,-0.0681,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5512,-3.4553,,0.014183000000000057,0.34981585155621525,0.25607927439234074,non_fall
6.925492,-0.2246,0.2594,-0.0681,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5289,-3.3907,,0.0016329999999999956,0.34981585155621525,0.2412789893090456,non_fall
6.926559,-0.2263,0.2552,-0.156,0.0531,0.0208,0.0019,-40.4813,0.8063,10.4438,318.5859,178.5289,-3.3907,,0.0010669999999999291,0.3750663008056042,0.23067974742006706,non_fall
6.933211,-0.2263,0.2552,-0.156,0.0531,0.0208,0.0019,-39.9938,0.7125,10.3125,318.5859,178.5289,-3.3907,,0.00665199999999988,0.3750663008056042,0.22564339409332157,non_fall
6.938352,-0.2263,0.2552,-0.156,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,318.5859,178.5289,-3.3907,,0.005141000000000062,0.3750663008056042,0.22756616502580154,non_fall
6.942717,-0.2263,0.2552,-0.156,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,319.1956,178.4821,-3.3118,,0.004364999999999952,0.3750663008056042,0.2378316289281033,non_fall
6.944408,-0.245,0.2746,-0.1411,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,319.1956,178.4821,-3.3118,,0.001691000000000109,0.3941311583724383,0.2577576342705384,non_fall
6.963797,-0.245,0.2746,-0.1411,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,320.5284,178.394,-3.2121,,0.019388999999999434,0.3941311583724383,0.2885386818297243,non_fall
6.965771,-0.2128,0.3132,-0.1574,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,320.5284,178.394,-3.2121,,0.0019740000000005864,0.4100644339612983,0.33118559056902774,non_fall
6.9825,-0.2128,0.3132,-0.1574,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,323.0372,178.2609,-3.0502,,0.016728999999999772,0.4100644339612983,0.38646475089605065,non_fall
6.987372,0.3851,0.1227,-0.0919,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,323.0372,178.2609,-3.0502,,0.004871999999999765,0.41449114586442015,0.4548396415388972,non_fall
6.98997,0.3851,0.1227,-0.0919,0.1068,0.061,0.0069,-39.9938,0.7125,10.3125,323.0372,178.2609,-3.0502,,0.002597999999999878,0.41449114586442015,0.5364175927407541,non_fall
6.993838,0.3851,0.1227,-0.0919,0.1068,0.061,0.0069,-40.1063,1.0125,10.3313,323.0372,178.2609,-3.0502,,0.0038680000000006487,0.41449114586442015,0.6309049697305872,non_fall
6.999862,0.3851,0.1227,-0.0919,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,323.0372,178.2609,-3.0502,,0.006024000000000029,0.41449114586442015,0.7375739816015581,non_fall
7.001808,0.3851,0.1227,-0.0919,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,327.9512,178.0562,-2.8021,,0.0019459999999993371,0.41449114586442015,0.8552441451743739,non_fall
7.002909,-0.039,0.2741,-0.5605,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,327.9512,178.0562,-2.8021,,0.0011010000000002407,0.6251496300886692,0.9822810083498957,non_fall
7.020088,-0.039,0.2741,-0.5605,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,337.0396,177.7501,-2.4487,,0.0171790000000005,0.6251496300886692,1.1166140387268175,non_fall
7.022061,-0.0477,0.4993,-0.9051,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,337.0396,177.7501,-2.4487,,0.0019729999999995584,1.034785866737655,1.2557746295605188,non_fall
7.03932,-0.0477,0.4993,-0.9051,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,351.0196,177.2137,-1.9051,,0.017259000000000135,1.034785866737655,1.3969540409179815,non_fall
7.043399,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,351.0196,177.2137,-1.9051,,0.004078999999999944,1.7016162522731146,1.5370798965747245,non_fall
7.048153,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-40.1063,1.0125,10.3313,351.0196,177.2137,-1.9051,,0.004754000000000147,1.7016162522731146,1.6729087377379699,non_fall
7.055465,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-39.4688,2.6813,8.55,351.0196,177.2137,-1.9051,,0.007311999999999763,1.7016162522731146,1.8011312414287055,non_fall
7.058332,0.1645,0.1719,-1.6849,0.2974,0.2529,0.4883,-39.4688,2.6813,8.55,4.8274,176.3625,-1.0517,,0.002867000000000175,1.7016162522731146,1.9184861463977885,non_fall
7.059681,0.1656,0.1094,-1.9792,0.2974,0.2529,0.4883,-39.4688,2.6813,8.55,4.8274,176.3625,-1.0517,,0.0013490000000002667,1.9891265319229947,2.021878655655564,non_fall
7.063171,0.1656,0.1094,-1.9792,1.0011,0.8991,0.3062,-39.4688,2.6813,8.55,4.8274,176.3625,-1.0517,,0.003489999999999327,1.9891265319229947,2.1084989217627093,non_fall
7.076978,0.1656,0.1094,-1.9792,1.0011,0.8991,0.3062,-39.4688,2.6813,8.55,33.603,175.2777,-0.0769,,0.01380700000000079,1.9891265319229947,2.1759359979979647,non_fall
7.078587,-0.1372,0.5072,-2.5787,1.0011,0.8991,0.3062,-39.4688,2.6813,8.55,33.603,175.2777,-0.0769,,0.0016089999999993054,2.631685651820901,2.2222823268315075,non_fall
7.097119,-0.1372,0.5072,-2.5787,1.0011,0.8991,0.3062,-39.4688,2.6813,8.55,56.1761,174.31,0.544,,0.018532000000000437,2.631685651820901,2.246223527580705,non_fall
7.101225,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-39.4688,2.6813,8.55,56.1761,174.31,0.544,,0.004106000000000165,3.0266376096255727,2.2471080950067632,non_fall
7.110351,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-39.4688,2.6813,8.55,56.1761,174.31,0.544,,0.009125999999999301,3.0266376096255727,2.2249918457536717,non_fall
7.113167,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-40.1813,3.5813,7.0125,56.1761,174.31,0.544,,0.0028160000000001517,3.0266376096255727,2.180652752243068,non_fall
7.11561,-1.1563,1.3168,-2.4677,1.0011,0.8991,0.3062,-40.1813,3.5813,7.0125,81.5323,173.7709,0.7158,,0.002443000000000417,3.0266376096255727,2.115573253257089,non_fall
7.116998,-1.1196,0.5947,-1.9518,1.0011,0.8991,0.3062,-40.1813,3.5813,7.0125,81.5323,173.7709,0.7158,,0.0013879999999995007,2.327379532865235,2.031889131638071,non_fall
7.124953,-1.1196,0.5947,-1.9518,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,81.5323,173.7709,0.7158,,0.007954999999999934,2.327379532865235,1.9323063855018097,non_fall
7.135068,-1.1196,0.5947,-1.9518,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,91.0051,173.5742,0.7179,,0.010115000000000762,2.327379532865235,1.8199898935616776,non_fall
7.139534,-1.2696,0.1139,-0.4537,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,91.0051,173.5742,0.7179,,0.004465999999999859,1.3530340202670441,1.6984297920433225,non_fall
7.154005,-1.2696,0.1139,-0.4537,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,96.5134,173.3687,0.7437,,0.014470999999999457,1.3530340202670441,1.571293158148472,non_fall
7.155821,-0.4113,-0.2298,0.3364,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,96.5134,173.3687,0.7437,,0.001816000000000706,0.5789133700304391,1.4422697478085955,non_fall
7.172131,-0.4113,-0.2298,0.3364,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,96.5134,173.3687,0.7437,,0.016309999999999825,0.5789133700304391,1.3149210408500271,non_fall
7.173699,-0.4113,-0.2298,0.3364,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,100.676,173.0103,0.7299,,0.0015679999999997918,0.5789133700304391,1.1925415465113112,non_fall
7.17485,-0.0392,-0.2162,0.0593,0.2303,-0.0367,0.0191,-40.1813,3.5813,7.0125,100.676,173.0103,0.7299,,0.0011510000000001241,0.22758640117546566,1.0780401909713828,non_fall
7.175981,-0.0392,-0.2162,0.0593,0.2303,-0.0367,0.0191,-40.7812,3.9563,7.7625,100.676,173.0103,0.7299,,0.0011309999999999931,0.22758640117546566,0.9738478337213584,non_fall
7.187609,-0.0392,-0.2162,0.0593,0.5039,-0.165,-0.0921,-40.7812,3.9563,7.7625,100.676,173.0103,0.7299,,0.011627999999999972,0.22758640117546566,0.8818548242801288,non_fall
7.192232,-0.0392,-0.2162,0.0593,0.5039,-0.165,-0.0921,-40.7812,3.9563,7.7625,102.84,172.5275,0.6173,,0.0046229999999996,0.22758640117546566,0.8033802306590516,non_fall
7.193765,-0.1906,-0.0321,-0.6588,0.5039,-0.165,-0.0921,-40.7812,3.9563,7.7625,102.84,172.5275,0.6173,,0.0015330000000002286,0.6865684306753407,0.7391720707607254,non_fall
7.211043,-0.1906,-0.0321,-0.6588,0.5039,-0.165,-0.0921,-40.7812,3.9563,7.7625,102.84,172.0329,0.4288,,0.017278000000000127,0.6865684306753407,0.6894356938701663,non_fall
7.212953,-0.6105,0.1488,-0.7786,0.5039,-0.165,-0.0921,-40.7812,3.9563,7.7625,102.84,172.0329,0.4288,,0.0019099999999996342,1.0005346820575487,0.6538856028951723,non_fall
7.230612,-0.6105,0.1488,-0.7786,0.5039,-0.165,-0.0921,-40.7812,3.9563,7.7625,102.269,171.5798,0.1921,,0.01765900000000009,1.0005346820575487,0.6318147105251235,non_fall
7.236048,-0.9501,0.2867,-0.3925,0.5039,-0.165,-0.0921,-40.7812,3.9563,7.7625,102.269,171.5798,0.1921,,0.0054360000000004405,1.0672127950882146,0.622174428578327,non_fall
