time,ax,ay,az,wx,wy,wz,Unnamed: 7,time_diff,acc_mag,acc_mag_filtered,label
9.486207,0.0225,-0.0444,-0.0248,0.0148,-0.0015,0.0324,,0.02233600000000102,0.05561159950945486,0.13476483392586203,non_fall
9.487414,0.0225,-0.0444,-0.0248,0.0148,-0.0015,0.0324,,0.00120699999999907,0.05561159950945486,0.13740665984226047,non_fall
9.488642,0.0801,0.0059,-0.054,0.0148,-0.0015,0.0324,,0.001228000000001117,0.09678233309855679,0.13993793556654094,non_fall
9.501226,0.0801,0.0059,-0.054,0.0148,-0.0015,0.0324,,0.012584000000000373,0.09678233309855679,0.14242989278920185,non_fall
9.502367,-0.0205,0.0759,-0.1431,0.0148,-0.0015,0.0324,,0.0011409999999987264,0.16327482965846266,0.14501842350343577,non_fall
9.527584,-0.0205,0.0759,-0.1431,0.0148,-0.0015,0.0324,,0.0252169999999996,0.16327482965846266,0.14789300181885656,non_fall
9.528718,-0.1903,0.0218,-0.0706,0.0148,-0.0015,0.0324,,0.0011340000000004125,0.20414134808999376,0.15128626431653036,non_fall
9.539277,-0.1903,0.0218,-0.0706,0.0148,-0.0015,0.0324,,0.010559000000000651,0.20414134808999376,0.15546270624315542,non_fall
9.540398,-0.0675,0.1239,0.0484,0.0148,-0.0015,0.0324,,0.0011209999999994835,0.14916440594190022,0.16070488762362803,non_fall
9.554805,-0.0675,0.1239,0.0484,0.0073,-0.0052,0.0064,,0.01440700000000028,0.14916440594190022,0.16729612465464128,non_fall
9.563688,-0.0675,0.1239,0.0484,0.0073,-0.0052,0.0064,,0.008883000000000862,0.14916440594190022,0.17549951190591456,non_fall
9.564967,-0.0443,0.1898,-0.0705,0.0073,-0.0052,0.0064,,0.0012789999999984758,0.20726017465977395,0.18553382192399362,non_fall
9.580667,-0.0443,0.1898,-0.0705,0.0073,-0.0052,0.0064,,0.015700000000000713,0.20726017465977395,0.19754707745529232,non_fall
9.58187,-0.1559,-0.0219,-0.2909,0.0073,-0.0052,0.0064,,0.0012030000000002872,0.3307676374738012,0.21158849259498863,non_fall
9.604768,-0.1559,-0.0219,-0.2909,0.0073,-0.0052,0.0064,,0.02289799999999964,0.3307676374738012,0.22757945463427665,non_fall
9.606619,-0.0917,0.0568,-0.2216,0.0073,-0.0052,0.0064,,0.001851000000000269,0.24645829261763538,0.2452847486838693,non_fall
9.618697,-0.0917,0.0568,-0.2216,0.006,-0.0087,0.0026,,0.012077999999998923,0.24645829261763538,0.26428655941928814,non_fall
9.623568,-0.0917,0.0568,-0.2216,0.006,-0.0087,0.0026,,0.004871000000001402,0.24645829261763538,0.28396566420682,non_fall
9.624783,0.0169,-0.0025,-0.0798,0.006,-0.0087,0.0026,,0.0012150000000001882,0.08160821037126105,0.3034959179472199,non_fall
9.644562,0.0169,-0.0025,-0.0798,0.006,-0.0087,0.0026,,0.01977899999999977,0.08160821037126105,0.321858790360475,non_fall
9.646188,0.0784,-0.1107,0.023,0.006,-0.0087,0.0026,,0.0016259999999999053,0.13758651823489104,0.3378837365027219,non_fall
9.668057,0.0784,-0.1107,0.023,0.006,-0.0087,0.0026,,0.021868999999998806,0.13758651823489104,0.3503172013876206,non_fall
9.670314,-0.1357,-0.0117,0.3842,0.006,-0.0087,0.0026,,0.0022570000000001755,0.40762853187675663,0.35791817171218276,non_fall
9.683685,-0.1357,-0.0117,0.3842,0.006,-0.0087,0.0026,,0.013371000000001132,0.40762853187675663,0.35957223619169143,non_fall
9.685175,0.3046,0.0707,-0.6402,0.006,-0.0087,0.0026,,0.001489999999998659,0.712485571783738,0.3544105908132973,non_fall
9.690899,0.3046,0.0707,-0.6402,0.0316,0.0015,0.0026,,0.0057240000000007285,0.712485571783738,0.3419169824388722,non_fall
9.702271,0.3046,0.0707,-0.6402,0.0316,0.0015,0.0026,,0.011371999999999716,0.712485571783738,0.32200556991202584,non_fall
9.703465,-0.007,-0.1266,-0.1403,0.0316,0.0015,0.0026,,0.0011939999999999173,0.1891048650881304,0.29505669404915125,non_fall
9.720908,-0.007,-0.1266,-0.1403,0.0316,0.0015,0.0026,,0.017443000000000097,0.1891048650881304,0.2619048684123881,non_fall
9.722213,-0.0745,-0.0652,0.1419,0.0316,0.0015,0.0026,,0.0013050000000003337,0.17302283086344414,0.22378160487437657,non_fall
9.741306,-0.0745,-0.0652,0.1419,0.0316,0.0015,0.0026,,0.019092999999999805,0.17302283086344414,0.182222017608152,non_fall
9.742124,-0.0923,0.0505,0.0653,0.0316,0.0015,0.0026,,0.0008180000000006515,0.12382903536731601,0.13894694454668016,non_fall
