time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Gain,Unnamed: 11,time_diff,acc_mag,acc_mag_filtered,label
2.934956,-0.1669,-0.2592,-0.298,0.3088,-0.017,-0.008,44.7563,0.7313,14.7188,79.2667,,0.0013060000000000294,0.42877062632601126,0.4796790060670099,backward_fall
2.948717,-0.1669,-0.2592,-0.298,0.3088,-0.017,-0.008,44.7563,0.7313,14.7188,79.2667,,0.01376099999999969,0.42877062632601126,0.5110974426207763,backward_fall
2.949762,-0.2109,-0.2286,-0.4022,0.3088,-0.017,-0.008,44.7563,0.7313,14.7188,79.2667,,0.0010450000000004067,0.5084305360617122,0.5509335792899567,backward_fall
2.968178,-0.2781,-0.1887,-0.562,0.3088,-0.017,-0.008,44.7563,0.7313,14.7188,79.2667,,0.018415999999999766,0.6548215787525637,0.5990094059548777,backward_fall
2.987411,-0.2781,-0.1887,-0.562,0.3613,-0.0562,-0.0225,44.7563,0.7313,14.7188,79.2667,,0.019232999999999834,0.6548215787525637,0.6545971458787058,backward_fall
2.990231,-0.2095,-0.1584,-0.646,0.3613,-0.0562,-0.0225,44.7563,0.7313,14.7188,79.2667,,0.0028200000000002667,0.6973498476374681,0.7164123980833319,backward_fall
2.992456,-0.2095,-0.1584,-0.646,0.3613,-0.0562,-0.0225,44.2688,0.75,14.4188,79.2667,,0.0022249999999996994,0.6973498476374681,0.7826462611235884,backward_fall
2.996636,-0.2095,-0.1584,-0.646,0.3613,-0.0562,-0.0225,44.2688,0.75,14.4188,79.2667,,0.004180000000000295,0.6973498476374681,0.8510385318968685,backward_fall
3.008081,-0.1683,-0.1377,-0.7788,0.3613,-0.0562,-0.0225,44.2688,0.75,14.4188,79.2667,,0.011444999999999705,0.8085886593318015,0.9189931938416704,backward_fall
3.026286,-0.1418,-0.0688,-0.9781,0.3613,-0.0562,-0.0225,44.2688,0.75,14.4188,79.2667,,0.018205000000000027,0.9907170584985402,0.9837349008721887,backward_fall
3.04497,-0.1418,-0.0688,-0.9781,0.3613,-0.0562,-0.0225,44.2688,0.75,14.4188,79.2667,,0.018684000000000367,0.9907170584985402,1.0425006306300961,backward_fall
3.047647,-0.1402,0.0522,-1.1732,0.3613,-0.0562,-0.0225,44.2688,0.75,14.4188,79.2667,,0.0026769999999998184,1.1826999281305466,1.0927551581214607,backward_fall
3.049205,-0.1402,0.0522,-1.1732,0.426,-0.094,-0.0202,44.2688,0.75,14.4188,79.2667,,0.0015580000000001704,1.1826999281305466,1.1324142595435964,backward_fall
3.050605,-0.1402,0.0522,-1.1732,0.426,-0.094,-0.0202,44.4375,1.1438,14.625,79.2667,,0.0013999999999998458,1.1826999281305466,1.1600569200569553,backward_fall
3.063761,-0.1423,0.2199,-1.2464,0.426,-0.094,-0.0202,44.4375,1.1438,14.625,79.2667,,0.013155999999999946,1.2736240654133384,1.1751075927855998,backward_fall
3.083414,-0.0376,0.3003,-1.2807,0.426,-0.094,-0.0202,44.4375,1.1438,14.625,79.2667,,0.01965299999999992,1.3159735331685056,1.1779712710333021,backward_fall
3.092078,-0.0376,0.3003,-1.2807,0.426,-0.094,-0.0202,44.4375,1.1438,14.625,79.2667,,0.008664000000000005,1.3159735331685056,1.1701071858095222,backward_fall
3.102378,-0.0463,0.3733,-1.1212,0.426,-0.094,-0.0202,44.4375,1.1438,14.625,79.2667,,0.010299999999999976,1.1826182900665794,1.1540311684561682,backward_fall
3.110361,-0.0463,0.3733,-1.1212,0.426,-0.094,-0.0202,44.025,2.175,13.9125,79.2667,,0.007983000000000295,1.1826182900665794,1.1332422426495303,backward_fall
3.113307,-0.0463,0.3733,-1.1212,0.4249,-0.0843,-0.014,44.025,2.175,13.9125,79.2667,,0.002945999999999671,1.1826182900665794,1.112075377524744,backward_fall
3.121321,-0.111,0.4276,-1.1042,0.4249,-0.0843,-0.014,44.025,2.175,13.9125,79.2667,,0.008014000000000188,1.189294076332679,1.0954884122812123,backward_fall
3.139919,-0.111,0.4276,-1.1042,0.4249,-0.0843,-0.014,44.025,2.175,13.9125,74.3777,,0.018597999999999892,1.189294076332679,1.088796218357746,backward_fall
3.141412,0.016,0.5243,-0.9028,0.4249,-0.0843,-0.014,44.025,2.175,13.9125,74.3777,,0.0014929999999999666,1.0441237139343211,1.0973695371991057,backward_fall
3.159297,-0.204,0.7922,-0.5294,0.4249,-0.0843,-0.014,44.025,2.175,13.9125,74.3777,,0.01788500000000015,0.9744029967113197,1.126320211020907,backward_fall
3.17112,-0.204,0.7922,-0.5294,0.4249,-0.0843,-0.014,44.7188,1.9875,13.4813,74.3777,,0.011823000000000139,0.9744029967113197,1.180198232408273,backward_fall
3.174137,-0.204,0.7922,-0.5294,0.6667,-0.2516,-0.019,44.7188,1.9875,13.4813,74.3777,,0.0030169999999998254,0.9744029967113197,1.2627274033841278,backward_fall
3.179038,-0.5853,1.1166,-0.5323,0.6667,-0.2516,-0.019,44.7188,1.9875,13.4813,74.3777,,0.004900999999999822,1.3684717534534647,1.3766035635125262,backward_fall
3.187476,-0.5853,1.1166,-0.5323,0.6667,-0.2516,-0.019,44.7188,1.9875,13.4813,74.3777,,0.00843800000000039,1.3684717534534647,1.523371974499403,backward_fall
3.198038,-0.7669,1.4929,-0.9633,0.6667,-0.2516,-0.019,44.7188,1.9875,13.4813,74.3777,,0.010561999999999738,1.9351570763118946,1.703390333307753,backward_fall
3.217436,-0.2083,1.6848,-1.1223,0.6667,-0.2516,-0.019,44.7188,1.9875,13.4813,74.3777,,0.01939800000000025,2.0350668834217713,1.9158742111629012,backward_fall
3.231543,-0.2083,1.6848,-1.1223,0.6667,-0.2516,-0.019,44.1188,2.475,12.2438,74.3777,,0.014106999999999648,2.0350668834217713,2.1590155057515057,backward_fall
3.236547,-0.2083,1.6848,-1.1223,0.6667,-0.2516,-0.019,44.1188,2.475,12.2438,74.3777,,0.0050040000000000084,2.0350668834217713,2.4301629501297604,backward_fall
3.237601,-0.2083,1.6848,-1.1223,0.7681,-0.2163,0.0188,44.1188,2.475,12.2438,74.3777,,0.0010540000000003324,2.0350668834217713,2.7260547514382005,backward_fall
3.23855,0.4222,2.4164,-1.0845,0.7681,-0.2163,0.0188,44.1188,2.475,12.2438,74.3777,,0.0009489999999998666,2.682048107323953,3.0430916361870586,backward_fall
3.255181,0.6157,3.6735,-1.1589,0.7681,-0.2163,0.0188,44.1188,2.475,12.2438,74.3777,,0.01663099999999984,3.900863744095659,3.3776285351230224,backward_fall
3.275562,0.3635,4.585,-1.5479,0.7681,-0.2163,0.0188,44.1188,2.475,12.2438,74.3777,,0.020380999999999982,4.852870455719996,3.7262450674956025,backward_fall
3.284272,0.3635,4.585,-1.5479,0.7681,-0.2163,0.0188,44.1188,2.475,12.2438,74.3777,,0.008710000000000218,4.852870455719996,4.085938021062901,backward_fall
3.290245,0.3635,4.585,-1.5479,0.7681,-0.2163,0.0188,45.075,2.85,11.9062,74.3777,,0.005973000000000006,4.852870455719996,4.454176915702034,backward_fall
3.293995,-0.0746,4.9757,-1.7819,0.7681,-0.2163,0.0188,45.075,2.85,11.9062,74.3777,,0.003749999999999698,5.28567150511645,4.82878402192255,backward_fall
3.297623,-0.0746,4.9757,-1.7819,0.3589,-0.3653,-0.096,45.075,2.85,11.9062,74.3777,,0.0036280000000004087,5.28567150511645,5.2076373096417505,backward_fall
3.313102,0.3127,5.027,-1.7615,0.3589,-0.3653,-0.096,45.075,2.85,11.9062,74.3777,,0.01547900000000002,5.335859119204704,5.588235212274509,backward_fall
3.331055,0.3127,5.027,-1.7615,0.3589,-0.3653,-0.096,45.075,2.85,11.9062,74.3777,,0.017952999999999886,5.335859119204704,5.967194586216526,backward_fall
3.332439,0.614,5.3587,-1.3307,0.3589,-0.3653,-0.096,45.075,2.85,11.9062,74.3777,,0.0013839999999998298,5.555485953541778,6.339772242891553,backward_fall
3.351308,0.4504,6.4682,-1.176,0.3589,-0.3653,-0.096,45.075,2.85,11.9062,74.3777,,0.018869000000000025,6.5896469859924975,6.699503220928649,backward_fall
3.355065,0.4504,6.4682,-1.176,0.3589,-0.3653,-0.096,45.0938,2.9062,11.175,74.3777,,0.0037570000000002324,6.5896469859924975,7.038035312384102,backward_fall
3.36003,0.4504,6.4682,-1.176,-0.5892,-0.474,-0.14,45.0938,2.9062,11.175,74.3777,,0.004964999999999886,6.5896469859924975,7.345213769470484,backward_fall
3.370561,0.7787,7.3108,-1.1197,-0.5892,-0.474,-0.14,45.0938,2.9062,11.175,74.3777,,0.010530999999999846,7.436928023048226,7.609440142567108,backward_fall
3.379328,0.7787,7.3108,-1.1197,-0.5892,-0.474,-0.14,45.0938,2.9062,11.175,74.3777,,0.008767000000000191,7.436928023048226,7.818299696791679,backward_fall
3.389656,0.4254,7.9368,-1.107,-0.5892,-0.474,-0.14,45.0938,2.9062,11.175,74.3777,,0.010327999999999893,8.024911737832385,7.959423421073154,backward_fall
3.408786,0.8743,7.8362,-1.1994,-0.5892,-0.474,-0.14,45.0938,2.9062,11.175,74.3777,,0.01913000000000009,7.975524515039747,8.021523963773848,backward_fall
3.412114,0.8743,7.8362,-1.1994,-0.5892,-0.474,-0.14,45.2063,2.85,10.2375,74.3777,,0.0033279999999997756,7.975524515039747,7.995522930089448,backward_fall
3.422531,0.8743,7.8362,-1.1994,-1.0656,-0.2969,0.1191,45.2063,2.85,10.2375,72.6892,,0.010417000000000343,7.975524515039747,7.875672407141191,backward_fall
3.427028,0.8743,7.8362,-1.1994,-1.0656,-0.2969,0.1191,45.2063,2.85,10.2375,72.6892,,0.004496999999999751,7.975524515039747,7.660566131545544,backward_fall
3.428031,1.5148,7.4695,-0.7598,-1.0656,-0.2969,0.1191,45.2063,2.85,10.2375,72.6892,,0.0010029999999998651,7.659330605868897,7.353933768298444,backward_fall
3.44636,1.1965,7.6135,-1.7537,-1.0656,-0.2969,0.1191,45.2063,2.85,10.2375,72.6892,,0.01832900000000004,7.903952061468996,6.965114844193701,backward_fall
3.466027,1.4466,6.8895,-1.5451,-1.0656,-0.2969,0.1191,45.2063,2.85,10.2375,72.6892,,0.0196670000000001,7.207301562998457,6.509118557667941,backward_fall
3.471004,1.4466,6.8895,-1.5451,-1.0656,-0.2969,0.1191,45.1688,1.125,11.0625,72.6892,,0.004977000000000231,7.207301562998457,6.006194724840717,backward_fall
3.474561,1.4466,6.8895,-1.5451,-1.0656,-0.2969,0.1191,45.1688,1.125,11.0625,72.6892,,0.0035569999999998103,7.207301562998457,5.480872062192581,backward_fall
3.485505,1.4466,6.8895,-1.5451,-0.9338,0.0892,0.2376,45.1688,1.125,11.0625,72.6892,,0.010943999999999843,7.207301562998457,4.9604648362359445,backward_fall
3.487288,1.4571,4.088,-1.0063,-0.9338,0.0892,0.2376,45.1688,1.125,11.0625,72.6892,,0.00178300000000009,4.455056015360525,4.473109814104571,backward_fall
3.504134,0.8201,1.1719,-0.2522,-0.9338,0.0892,0.2376,45.1688,1.125,11.0625,72.6892,,0.01684600000000014,1.4524181422717082,4.04547191344746,backward_fall
3.52317,0.8201,1.1719,-0.2522,-0.9338,0.0892,0.2376,45.1688,1.125,11.0625,72.6892,,0.01903599999999983,1.4524181422717082,3.7003355735037706,backward_fall
3.526569,0.1842,-3.0161,0.6991,-0.9338,0.0892,0.2376,45.1688,1.125,11.0625,72.6892,,0.00339899999999993,3.1015366610762474,3.4543488834246694,backward_fall
3.532523,0.1842,-3.0161,0.6991,-0.9338,0.0892,0.2376,45.3,-0.15,12.3938,72.6892,,0.005954000000000015,3.1015366610762474,3.316180580813585,backward_fall
3.543258,-0.1023,-2.4581,0.882,-0.9338,0.0892,0.2376,45.3,-0.15,12.3938,72.6892,,0.010734999999999939,2.6135502482255815,3.285289977261224,backward_fall
3.547227,-0.1023,-2.4581,0.882,-1.1316,0.8393,-0.0593,45.3,-0.15,12.3938,72.6892,,0.003969000000000111,2.6135502482255815,3.351431875851129,backward_fall
3.560925,1.6303,0.1145,2.1344,-1.1316,0.8393,-0.0593,45.3,-0.15,12.3938,72.6892,,0.01369800000000021,2.688243236762626,3.4949545632049817,backward_fall
3.570371,1.6303,0.1145,2.1344,-1.1316,0.8393,-0.0593,45.3,-0.15,12.3938,72.6892,,0.009446000000000065,2.688243236762626,3.6879033835144295,backward_fall
3.581346,-0.1183,0.3465,3.5636,-1.1316,0.8393,-0.0593,45.3,-0.15,12.3938,72.6892,,0.010974999999999735,3.582359850712935,3.895902393600933,backward_fall
3.590413,-0.1183,0.3465,3.5636,-1.1316,0.8393,-0.0593,44.3063,-2.4563,15.3188,72.6892,,0.009066999999999936,3.582359850712935,4.080742926786725,backward_fall
3.59941,-0.3522,-2.2712,2.3089,-1.1316,0.8393,-0.0593,44.3063,-2.4563,15.3188,72.6892,,0.008997000000000366,3.257823428303013,4.203561292871365,backward_fall
3.608342,-0.3522,-2.2712,2.3089,-0.5684,0.061,0.2009,44.3063,-2.4563,15.3188,72.6892,,0.008931999999999718,3.257823428303013,4.228442951001472,backward_fall
3.618952,-0.3522,-2.2712,2.3089,-0.5684,0.061,0.2009,44.3063,-2.4563,15.3188,72.6892,,0.01061000000000023,3.257823428303013,4.126248406156324,backward_fall
3.620278,-1.7335,-4.3077,-0.5178,-0.5684,0.061,0.2009,44.3063,-2.4563,15.3188,72.6892,,0.0013259999999997163,4.672196312228329,3.8784130527111182,backward_fall
3.637708,-0.4397,-4.9703,0.6061,-0.5684,0.061,0.2009,44.3063,-2.4563,15.3188,72.6892,,0.017430000000000057,5.026387906837275,3.4804280462487367,backward_fall
3.650777,-0.4397,-4.9703,0.6061,-0.5684,0.061,0.2009,44.4563,-3.9938,16.1438,72.6892,,0.01306900000000022,5.026387906837275,2.944672095035375,backward_fall
3.656847,1.3217,-2.3384,1.4978,-0.5684,0.061,0.2009,44.4563,-3.9938,16.1438,72.6892,,0.006069999999999798,3.0754528593363286,2.30225397864161,backward_fall
3.668098,1.3217,-2.3384,1.4978,-0.5684,0.061,0.2009,44.4563,-3.9938,16.1438,72.6892,,0.011251000000000122,3.0754528593363286,1.6035563306035505,backward_fall
3.669566,1.3217,-2.3384,1.4978,1.7381,-0.0685,-0.2621,44.4563,-3.9938,16.1438,72.6892,,0.0014680000000000248,3.0754528593363286,0.9172384650336731,backward_fall
3.675622,0.9023,-3.5962,1.7268,1.7381,-0.0685,-0.2621,44.4563,-3.9938,16.1438,72.6892,,0.006056000000000061,4.090065765974919,0.3275431462072817,backward_fall
3.696153,0.4101,-2.6817,1.7046,1.7381,-0.0685,-0.2621,44.4563,-3.9938,16.1438,72.6892,,0.020530999999999633,3.203959746938154,-0.07014990484592575,backward_fall
3.710009,0.4101,-2.6817,1.7046,1.7381,-0.0685,-0.2621,44.6063,-2.9438,15.0,72.6892,,0.01385600000000009,3.203959746938154,-0.1754638140762302,backward_fall
3.716897,0.4101,-2.6817,1.7046,1.7381,-0.0685,-0.2621,44.6063,-2.9438,15.0,72.6892,,0.006888000000000005,3.203959746938154,0.10935217166020146,backward_fall
3.717776,-0.7117,0.1798,2.6475,1.7381,-0.0685,-0.2621,44.6063,-2.9438,15.0,72.6892,,0.0008790000000002962,2.747380785402708,0.8707084402708376,backward_fall
3.73244,-0.7117,0.1798,2.6475,3.4009,-0.6072,-0.4808,44.6063,-2.9438,15.0,81.3242,,0.014663999999999788,2.747380785402708,2.1744612937533794,backward_fall
3.733638,-0.5271,0.5361,-0.0815,3.4009,-0.6072,-0.4808,44.6063,-2.9438,15.0,81.3242,,0.0011980000000000324,0.7562273930505294,4.056982019767992,backward_fall
3.751853,-0.1507,1.4247,0.2002,3.4009,-0.6072,-0.4808,44.6063,-2.9438,15.0,81.3242,,0.018215000000000092,1.4465685673344353,6.517444277450894,backward_fall
3.760608,-0.1507,1.4247,0.2002,3.4009,-0.6072,-0.4808,44.6063,-2.9438,15.0,81.3242,,0.008754999999999846,1.4465685673344353,9.512344554438119,backward_fall
3.773602,-0.1507,1.4247,0.2002,3.4009,-0.6072,-0.4808,44.325,1.5375,14.625,81.3242,,0.01299399999999995,1.4465685673344353,12.953235642464456,backward_fall
3.774227,0.3768,5.438,0.0347,3.4009,-0.6072,-0.4808,44.325,1.5375,14.625,81.3242,,0.0006250000000003197,5.451149083450204,16.70847213046956,backward_fall
3.790452,-1.6713,-4.0165,11.2665,3.4009,-0.6072,-0.4808,44.325,1.5375,14.625,81.3242,,0.016224999999999934,12.077232223899648,20.60942597198534,backward_fall
3.794391,-1.6713,-4.0165,11.2665,4.9415,-0.8198,-0.6139,44.325,1.5375,14.625,81.3242,,0.003938999999999915,12.077232223899648,24.461141634272302,backward_fall
3.809363,-1.6713,-4.0165,11.2665,4.9415,-0.8198,-0.6139,44.325,1.5375,14.625,81.3242,,0.014971999999999763,12.077232223899648,28.056804274386845,backward_fall
3.812711,-6.1931,-56.2152,23.8041,4.9415,-0.8198,-0.6139,44.325,1.5375,14.625,81.3242,,0.0033480000000003507,61.36072339420389,31.194745137525544,backward_fall
3.828945,-0.5871,-56.2256,-3.993,4.9415,-0.8198,-0.6139,44.325,1.5375,14.625,81.3242,,0.01623399999999986,56.370265484295885,33.69609077668127,backward_fall
3.830215,-0.5871,-56.2256,-3.993,4.9415,-0.8198,-0.6139,44.9438,6.525,10.3875,81.3242,,0.0012699999999998823,56.370265484295885,35.42076491049539,backward_fall
3.847534,0.598,-39.89,-9.5023,4.9415,-0.8198,-0.6139,44.9438,6.525,10.3875,81.3242,,0.017319000000000084,41.0105280298852,36.279636831762105,backward_fall
3.857147,0.598,-39.89,-9.5023,4.9415,-0.8198,-0.6139,44.9438,6.525,10.3875,81.3242,,0.009612999999999872,41.0105280298852,36.24127564334095,backward_fall
3.8582,0.598,-39.89,-9.5023,2.3233,2.116,-2.1264,44.9438,6.525,10.3875,81.3242,,0.0010530000000001927,41.0105280298852,35.33277673477395,backward_fall
3.866597,-4.4548,14.9482,-11.0201,2.3233,2.116,-2.1264,44.9438,6.525,10.3875,81.3242,,0.008396999999999988,19.09807661231884,33.63508434120331,backward_fall
3.886304,-7.3813,26.5581,-6.1893,2.3233,2.116,-2.1264,44.9438,6.525,10.3875,81.3242,,0.01970699999999992,28.25108316135861,31.27389489813576,backward_fall
3.89101,-7.3813,26.5581,-6.1893,2.3233,2.116,-2.1264,43.575,13.8188,9.75,81.3242,,0.004706000000000099,28.25108316135861,28.407543440768812,backward_fall
3.904234,-7.3813,26.5581,-6.1893,2.3233,2.116,-2.1264,43.575,13.8188,9.75,81.3242,,0.013224000000000125,28.25108316135861,25.213297644209003,backward_fall
3.905103,-3.7116,15.2237,4.1543,2.3233,2.116,-2.1264,43.575,13.8188,9.75,81.3242,,0.0008689999999997866,16.210960019073514,21.873320244791838,backward_fall
3.919138,-3.7116,15.2237,4.1543,3.7601,0.0793,0.4122,43.575,13.8188,9.75,81.3242,,0.014034999999999798,16.210960019073514,18.561363862014254,backward_fall
3.924386,1.0051,4.2175,-6.3864,3.7601,0.0793,0.4122,43.575,13.8188,9.75,81.3242,,0.0052480000000003635,7.7190438021817185,15.43112567220594,backward_fall
3.943871,2.9531,1.8072,-1.3268,3.7601,0.0793,0.4122,43.575,13.8188,9.75,81.3242,,0.019484999999999975,3.707717584984056,12.607079324511687,backward_fall
3.950467,2.9531,1.8072,-1.3268,3.7601,0.0793,0.4122,42.3188,14.325,6.975,81.3242,,0.006596000000000046,3.707717584984056,10.178429653350344,backward_fall
3.952092,2.9531,1.8072,-1.3268,3.7601,0.0793,0.4122,42.3188,14.325,6.975,81.3242,,0.0016249999999997655,3.707717584984056,8.196554165990884,backward_fall
3.962826,1.2416,-8.6281,0.3885,3.7601,0.0793,0.4122,42.3188,14.325,6.975,81.3242,,0.010734000000000243,8.725629628857735,6.675919419330838,backward_fall
3.981531,1.2416,-8.6281,0.3885,3.6783,-0.5852,-0.7472,42.3188,14.325,6.975,81.3242,,0.01870499999999975,8.725629628857735,5.598056789140382,backward_fall
3.982768,-0.2485,-9.1013,-2.1675,3.6783,-0.5852,-0.7472,42.3188,14.325,6.975,81.3242,,0.0012370000000001546,9.359138325187848,4.917846604862423,backward_fall
4.000775,-0.2485,-9.1013,-2.1675,3.6783,-0.5852,-0.7472,42.3188,14.325,6.975,81.3242,,0.018006999999999884,9.359138325187848,4.571174784085965,backward_fall
4.001945,1.6556,-3.5988,-4.7671,3.6783,-0.5852,-0.7472,42.3188,14.325,6.975,81.3242,,0.0011700000000001154,6.198194512113991,4.48301905915523,backward_fall
4.011078,1.6556,-3.5988,-4.7671,3.6783,-0.5852,-0.7472,41.6063,15.9563,3.1688,81.3242,,0.00913300000000028,6.198194512113991,4.575156839055269,backward_fall
4.019968,-1.5266,6.1861,0.5963,3.6783,-0.5852,-0.7472,41.6063,15.9563,3.1688,81.3242,,0.008890000000000065,6.399524549527097,4.772892536644108,backward_fall
4.039732,-0.7061,4.8209,5.6935,3.6783,-0.5852,-0.7472,41.6063,15.9563,3.1688,89.9449,,0.01976399999999945,7.493703775170193,5.010410089796726,backward_fall
4.043816,-0.7061,4.8209,5.6935,2.988,0.4899,-0.0984,41.6063,15.9563,3.1688,89.9449,,0.0040839999999997545,7.493703775170193,5.234529132039446,backward_fall
4.049662,-0.7061,4.8209,5.6935,2.988,0.4899,-0.0984,41.6063,15.9563,3.1688,89.9449,,0.005846000000000018,7.493703775170193,5.406782594438049,backward_fall
4.058915,2.3594,2.1117,4.9272,2.988,0.4899,-0.0984,41.6063,15.9563,3.1688,89.9449,,0.009253000000000178,5.856905760723831,5.50386090400102,backward_fall
4.070073,2.3594,2.1117,4.9272,2.988,0.4899,-0.0984,41.8313,15.8813,0.7688,89.9449,,0.011158000000000001,5.856905760723831,5.5165958455565445,backward_fall
4.077547,2.6377,1.5977,1.2605,2.988,0.4899,-0.0984,41.8313,15.8813,0.7688,89.9449,,0.007474000000000203,3.3315111931374326,5.447777095072447,backward_fall
4.096442,2.6377,1.5977,1.2605,2.988,0.4899,-0.0984,41.8313,15.8813,0.7688,89.9449,,0.018894999999999662,3.3315111931374326,5.309185266356184,backward_fall
4.097586,1.9673,1.7716,-1.8913,2.988,0.4899,-0.0984,41.8313,15.8813,0.7688,89.9449,,0.0011440000000000339,3.2535905612107987,5.118266986301856,backward_fall
4.106455,1.9673,1.7716,-1.8913,2.8878,0.4007,-0.1583,41.8313,15.8813,0.7688,89.9449,,0.008869000000000682,3.2535905612107987,4.894860725021546,backward_fall
4.117438,1.3223,2.4719,-1.6686,2.8878,0.4007,-0.1583,41.8313,15.8813,0.7688,89.9449,,0.010982999999999521,3.262360013855001,4.658313397917525,backward_fall
4.130996,1.3223,2.4719,-1.6686,2.8878,0.4007,-0.1583,42.225,16.0875,-1.3125,89.9449,,0.013557999999999737,3.262360013855001,4.425227507307463,backward_fall
4.135386,1.2909,3.0722,-0.2105,2.8878,0.4007,-0.1583,42.225,16.0875,-1.3125,89.9449,,0.004389999999999894,3.3390336775779907,4.207970076055602,backward_fall
4.144327,1.2909,3.0722,-0.2105,2.8878,0.4007,-0.1583,42.225,16.0875,-1.3125,89.9449,,0.008941000000000088,3.3390336775779907,4.013973282836268,backward_fall
4.155677,0.5427,3.9319,1.8713,2.8878,0.4007,-0.1583,42.225,16.0875,-1.3125,89.9449,,0.011350000000000193,4.388180099995897,3.8457691090640127,backward_fall
4.168303,0.5427,3.9319,1.8713,1.8677,0.2076,0.8166,42.225,16.0875,-1.3125,89.9449,,0.012626000000000026,4.388180099995897,3.7016298097052642,backward_fall
4.173543,-0.8335,3.7835,1.5486,1.8677,0.2076,0.8166,42.225,16.0875,-1.3125,89.9449,,0.005239999999999689,4.1722603538130265,3.5766373945158025,backward_fall
4.190874,-0.8335,3.7835,1.5486,1.8677,0.2076,0.8166,44.5125,13.6875,-3.9,89.9449,,0.01733100000000043,4.1722603538130265,3.4639839796639778,backward_fall
4.194437,-0.8335,3.7835,1.5486,1.8677,0.2076,0.8166,44.5125,13.6875,-3.9,89.9449,,0.003562999999999761,4.1722603538130265,3.356311487448942,backward_fall
4.196355,0.6307,3.1447,-1.815,1.8677,0.2076,0.8166,44.5125,13.6875,-3.9,89.9449,,0.0019179999999998643,3.685260585087573,3.2469267748089976,backward_fall
4.211404,-0.4379,3.1302,-1.966,1.8677,0.2076,0.8166,44.5125,13.6875,-3.9,89.9449,,0.015049000000000312,3.7222391715202825,3.130766783108487,backward_fall
4.22959,-0.4379,3.1302,-1.966,0.0521,0.0428,0.9047,44.5125,13.6875,-3.9,89.9449,,0.018186000000000035,3.7222391715202825,3.0050301706181486,backward_fall
4.231603,-0.4895,2.6332,-2.5196,0.0521,0.0428,0.9047,44.5125,13.6875,-3.9,89.9449,,0.0020129999999998205,3.6771914078546417,2.8694332404858085,backward_fall
4.240647,-0.4895,2.6332,-2.5196,0.0521,0.0428,0.9047,44.5125,13.6875,-3.9,89.9449,,0.009044000000000274,3.6771914078546417,2.7260881239822305,backward_fall
4.250318,-0.6301,1.4621,-1.3192,0.0521,0.0428,0.9047,44.5125,13.6875,-3.9,89.9449,,0.009670999999999985,2.067619660382441,2.5790419836866243,backward_fall
4.252843,-0.6301,1.4621,-1.3192,0.0521,0.0428,0.9047,43.1813,10.1813,-2.325,89.9449,,0.0025250000000003325,2.067619660382441,2.433558119300043,backward_fall
4.269326,-0.775,-0.4869,0.5634,0.0521,0.0428,0.9047,43.1813,10.1813,-2.325,89.9449,,0.016483000000000025,1.074763308826646,2.2952575583406394,backward_fall
4.288309,-0.775,-0.4869,0.5634,0.0521,0.0428,0.9047,43.1813,10.1813,-2.325,89.9449,,0.018982999999999528,1.074763308826646,2.1692613165457364,backward_fall
4.291547,-0.8249,-0.9783,0.4889,0.0521,0.0428,0.9047,43.1813,10.1813,-2.325,89.9449,,0.00323799999999963,1.3698737569571875,2.05946913303403,backward_fall
4.294397,-0.8249,-0.9783,0.4889,0.5298,0.8931,0.0605,43.1813,10.1813,-2.325,89.9449,,0.0028500000000004633,1.3698737569571875,1.968079423591678,backward_fall
4.307435,-1.3984,0.0728,0.4512,0.5298,0.8931,0.0605,43.1813,10.1813,-2.325,89.9449,,0.013037999999999883,1.471191299593632,1.895406299601044,backward_fall
4.310292,-1.3984,0.0728,0.4512,0.5298,0.8931,0.0605,43.4813,9.675,-0.7688,89.9449,,0.0028569999999996654,1.471191299593632,1.8399956964378412,backward_fall
4.325884,-1.5127,1.7059,0.3819,0.5298,0.8931,0.0605,43.4813,9.675,-0.7688,84.5925,,0.015592000000000716,2.31175338433839,1.798994414738718,backward_fall
4.337483,-1.5127,1.7059,0.3819,0.5298,0.8931,0.0605,43.4813,9.675,-0.7688,84.5925,,0.01159899999999947,2.31175338433839,1.768688593898974,backward_fall
4.346989,-1.5675,2.3628,0.1469,0.5298,0.8931,0.0605,43.4813,9.675,-0.7688,84.5925,,0.009506000000000014,2.8392709803750678,1.7451050458613147,backward_fall
4.355672,-1.5675,2.3628,0.1469,0.0093,0.0012,0.1595,43.4813,9.675,-0.7688,84.5925,,0.00868300000000044,2.8392709803750678,1.724564140827029,backward_fall
4.364069,-1.4572,1.2755,-0.3429,0.0093,0.0012,0.1595,43.4813,9.675,-0.7688,84.5925,,0.008396999999999544,1.9667009177808406,1.7040897880918995,backward_fall
4.372642,-1.4572,1.2755,-0.3429,0.0093,0.0012,0.1595,43.875,9.1688,-0.5813,84.5925,,0.008573000000000164,1.9667009177808406,1.6816184923215165,backward_fall
4.38323,-1.4572,1.2755,-0.3429,0.0093,0.0012,0.1595,43.875,9.1688,-0.5813,84.5925,,0.010588000000000264,1.9667009177808406,1.6559965586627503,backward_fall
4.384606,-0.7229,0.3153,-0.713,0.0093,0.0012,0.1595,43.875,9.1688,-0.5813,84.5925,,0.0013759999999995998,1.063187424681086,1.6267997573185715,backward_fall
