
time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Gain,
6.632200,-2.0115,-1.2482,-0.4208,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,
6.640491,-3.5555,-1.8163,0.7811,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,
6.650451,-3.5555,-1.8163,0.7811,-2.1005,-2.4875,-0.0837,41.8313,22.8188,-1.8375,89.3380,
6.654338,-3.5555,-1.8163,0.7811,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,
6.661106,-3.8962,-1.7034,1.8257,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,
6.678334,-3.8962,-1.7034,1.8257,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,
6.679738,-4.2474,-0.9411,1.8430,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,
6.698019,-3.9077,-1.0906,2.0782,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,
6.710293,-3.9077,-1.0906,2.0782,-2.0749,-1.4917,-0.4624,40.2750,25.1063,-2.9062,89.3380,
6.716045,-3.9077,-1.0906,2.0782,-1.3882,-1.2889,-0.4246,40.2750,25.1063,-2.9062,89.3380,
6.717992,-3.1725,-0.4914,1.4960,-1.3882,-1.2889,-0.4246,40.2750,25.1063,-2.9062,89.3380,
6.727491,-3.1725,-0.4914,1.4960,-1.3882,-1.2889,-0.4246,40.2750,25.1063,-2.9062,86.2911,
6.736120,-1.9149,-0.6078,0.2454,-1.3882,-1.2889,-0.4246,40.2750,25.1063,-2.9062,86.2911,
6.755253,-1.8789,-0.2046,0.8919,-1.3882,-1.2889,-0.4246,40.2750,25.1063,-2.9062,86.2911,
6.771234,-1.8789,-0.2046,0.8919,-1.3882,-1.2889,-0.4246,38.8875,26.2125,-4.2188,86.2911,
6.774625,-1.8789,-0.2046,0.8919,-1.3882,-1.2889,-0.4246,38.8875,26.2125,-4.2188,86.2911,
6.776540,-0.8663,-0.3876,-0.1050,-1.3882,-1.2889,-0.4246,38.8875,26.2125,-4.2188,86.2911,
6.778454,-0.8663,-0.3876,-0.1050,-0.4720,-0.5303,0.0628,38.8875,26.2125,-4.2188,86.2911,
6.793507,-0.8497,0.4209,-0.8824,-0.4720,-0.5303,0.0628,38.8875,26.2125,-4.2188,86.2911,
6.812926,-1.3053,1.4922,-0.4876,-0.4720,-0.5303,0.0628,38.8875,26.2125,-4.2188,86.2911,
6.822347,-1.3053,1.4922,-0.4876,-0.4720,-0.5303,0.0628,38.8875,26.2125,-4.2188,86.2911,
6.830667,-1.3053,1.4922,-0.4876,-0.4720,-0.5303,0.0628,39.1875,26.0250,-4.7438,86.2911,
6.832346,-0.4498,0.4803,-0.4615,-0.4720,-0.5303,0.0628,39.1875,26.0250,-4.7438,86.2911,
6.839999,-0.4498,0.4803,-0.4615,0.0631,0.0781,0.6187,39.1875,26.0250,-4.7438,86.2911,
6.850698,-0.4120,0.5743,-1.0621,0.0631,0.0781,0.6187,39.1875,26.0250,-4.7438,86.2911,
6.870191,-0.4120,0.5743,-1.0621,0.0631,0.0781,0.6187,39.1875,26.0250,-4.7438,86.2911,
6.871609,0.3850,-0.2466,-0.5110,0.0631,0.0781,0.6187,39.1875,26.0250,-4.7438,86.2911,
6.890246,0.2854,-0.2760,0.2462,0.0631,0.0781,0.6187,39.1875,26.0250,-4.7438,86.2911,
6.892364,0.2854,-0.2760,0.2462,0.0631,0.0781,0.6187,40.4250,24.3188,-4.8938,86.2911,
6.903474,0.2854,-0.2760,0.2462,0.1328,0.3481,0.7116,40.4250,24.3188,-4.8938,86.2911,
6.908454,-0.3980,-0.2948,-0.0001,0.1328,0.3481,0.7116,40.4250,24.3188,-4.8938,86.2911,
6.917426,-0.3980,-0.2948,-0.0001,0.1328,0.3481,0.7116,40.4250,24.3188,-4.8938,86.2911,
6.927724,-0.2108,0.2434,-0.5300,0.1328,0.3481,0.7116,40.4250,24.3188,-4.8938,86.2911,
6.946836,-0.3085,-0.1600,-0.6465,0.1328,0.3481,0.7116,40.4250,24.3188,-4.8938,86.2911,
6.951218,-0.3085,-0.1600,-0.6465,0.1328,0.3481,0.7116,40.7063,22.4062,-4.4062,86.2911,
6.966017,-0.3085,-0.1600,-0.6465,0.1328,0.3481,0.7116,40.7063,22.4062,-4.4062,86.2911,
6.968878,-0.3085,-0.1600,-0.6465,0.3930,-0.0807,0.6395,40.7063,22.4062,-4.4062,86.2911,
6.971982,0.1336,-0.0860,-1.4203,0.3930,-0.0807,0.6395,40.7063,22.4062,-4.4062,86.2911,
6.985188,0.1106,0.2321,-0.8005,0.3930,-0.0807,0.6395,40.7063,22.4062,-4.4062,86.2911,
7.004674,0.0761,-0.0689,0.2088,0.3930,-0.0807,0.6395,40.7063,22.4062,-4.4062,86.2911,
7.010436,0.0761,-0.0689,0.2088,0.3930,-0.0807,0.6395,41.4563,20.9250,-4.8563,86.2911,
7.012630,0.0761,-0.0689,0.2088,0.3930,-0.0807,0.6395,41.4563,20.9250,-4.8563,86.2911,
7.023505,-0.5003,-0.5061,1.1303,0.3930,-0.0807,0.6395,41.4563,20.9250,-4.8563,86.2911,
7.026387,-0.5003,-0.5061,1.1303,0.4260,0.2577,0.7446,41.4563,20.9250,-4.8563,86.2911,
7.041712,0.0475,-1.0757,0.5477,0.4260,0.2577,0.7446,41.4563,20.9250,-4.8563,90.6534,
7.061855,0.0475,-1.0757,0.5477,0.4260,0.2577,0.7446,41.4563,20.9250,-4.8563,90.6534,
7.066288,0.0074,-0.8287,0.2302,0.4260,0.2577,0.7446,41.4563,20.9250,-4.8563,90.6534,
7.071320,0.0074,-0.8287,0.2302,0.4260,0.2577,0.7446,42.0375,18.7313,-5.0813,90.6534,
7.080045,0.3093,-0.7554,-0.1056,0.4260,0.2577,0.7446,42.0375,18.7313,-5.0813,90.6534,
7.090807,0.3093,-0.7554,-0.1056,0.8597,0.3921,0.8619,42.0375,18.7313,-5.0813,90.6534,
7.100054,0.4043,-1.1395,-0.2624,0.8597,0.3921,0.8619,42.0375,18.7313,-5.0813,90.6534,
7.109348,0.4043,-1.1395,-0.2624,0.8597,0.3921,0.8619,42.0375,18.7313,-5.0813,90.6534,
7.118424,0.2948,-1.0566,-0.3641,0.8597,0.3921,0.8619,42.0375,18.7313,-5.0813,90.6534,
7.130738,0.2948,-1.0566,-0.3641,0.8597,0.3921,0.8619,43.3313,15.7313,-5.2500,90.6534,
7.137861,0.2308,-1.1875,-0.3156,0.8597,0.3921,0.8619,43.3313,15.7313,-5.2500,90.6534,
7.152245,0.2308,-1.1875,-0.3156,1.1969,0.8514,0.7666,43.3313,15.7313,-5.2500,90.6534,
7.155956,0.2308,-1.1875,-0.3156,1.1969,0.8514,0.7666,43.3313,15.7313,-5.2500,90.6534,
7.157928,0.5082,-1.5827,0.1533,1.1969,0.8514,0.7666,43.3313,15.7313,-5.2500,90.6534,
7.176127,0.7727,-1.1483,-0.0817,1.1969,0.8514,0.7666,43.3313,15.7313,-5.2500,90.6534,
7.190661,0.7727,-1.1483,-0.0817,1.1969,0.8514,0.7666,43.8938,13.5375,-3.5250,90.6534,
7.195653,1.0654,-0.7802,-0.4268,1.1969,0.8514,0.7666,43.8938,13.5375,-3.5250,90.6534,
7.204145,1.0654,-0.7802,-0.4268,1.1969,0.8514,0.7666,43.8938,13.5375,-3.5250,90.6534,
7.213786,1.0654,-0.7802,-0.4268,1.0332,0.8258,0.8056,43.8938,13.5375,-3.5250,90.6534,
7.215083,0.6743,-0.8708,-0.2095,1.0332,0.8258,0.8056,43.8938,13.5375,-3.5250,90.6534,
7.233402,0.6779,-1.0503,0.2579,1.0332,0.8258,0.8056,43.8938,13.5375,-3.5250,90.6534,
7.251564,0.6779,-1.0503,0.2579,1.0332,0.8258,0.8056,44.4750,10.9125,-2.9250,90.6534,
7.253299,0.6779,-1.0503,0.2579,1.0332,0.8258,0.8056,44.4750,10.9125,-2.9250,90.6534,
7.254041,0.9848,-0.8222,0.3216,1.0332,0.8258,0.8056,44.4750,10.9125,-2.9250,90.6534,
7.271676,0.9470,-0.0824,0.1795,1.0332,0.8258,0.8056,44.4750,10.9125,-2.9250,90.6534,
7.276055,0.9470,-0.0824,0.1795,0.9086,0.6865,0.7519,44.4750,10.9125,-2.9250,90.6534,
7.290589,0.5072,0.7623,-0.3008,0.9086,0.6865,0.7519,44.4750,10.9125,-2.9250,90.6534,
7.300113,0.5072,0.7623,-0.3008,0.9086,0.6865,0.7519,44.4750,10.9125,-2.9250,90.6534,
7.310179,0.7168,0.7560,-0.0818,0.9086,0.6865,0.7519,44.4750,10.9125,-2.9250,90.6534,
7.311861,0.7168,0.7560,-0.0818,0.9086,0.6865,0.7519,45.3375,8.9625,-2.2500,90.6534,
7.328870,1.0238,1.3828,0.0098,0.9086,0.6865,0.7519,45.3375,8.9625,-2.2500,91.4199,
7.338433,1.0238,1.3828,0.0098,0.9257,0.4862,0.5857,45.3375,8.9625,-2.2500,91.4199,
7.348372,1.0238,1.3828,0.0098,0.9257,0.4862,0.5857,45.3375,8.9625,-2.2500,91.4199,
7.351189,0.7868,1.9274,0.3834,0.9257,0.4862,0.5857,45.3375,8.9625,-2.2500,91.4199,
7.367479,0.6503,1.7387,0.4877,0.9257,0.4862,0.5857,45.3375,8.9625,-2.2500,91.4199,
7.370931,0.6503,1.7387,0.4877,0.9257,0.4862,0.5857,45.5250,6.7313,-1.4250,91.4199,
7.386035,0.2868,1.6115,0.5663,0.9257,0.4862,0.5857,45.5250,6.7313,-1.4250,91.4199,
7.395351,0.2868,1.6115,0.5663,0.9257,0.4862,0.5857,45.5250,6.7313,-1.4250,91.4199,
7.409491,0.2868,1.6115,0.5663,0.8841,0.1551,0.5565,45.5250,6.7313,-1.4250,91.4199,
7.410969,-0.1866,2.2226,0.9221,0.8841,0.1551,0.5565,45.5250,6.7313,-1.4250,91.4199,
7.424723,-0.6268,1.9197,0.5831,0.8841,0.1551,0.5565,45.5250,6.7313,-1.4250,91.4199,
7.431776,-0.6268,1.9197,0.5831,0.8841,0.1551,0.5565,45.7688,5.4000,-0.8250,91.4199,
7.444187,-0.6268,1.9197,0.5831,0.8841,0.1551,0.5565,45.7688,5.4000,-0.8250,91.4199,
7.445746,0.2896,1.6716,0.8209,0.8841,0.1551,0.5565,45.7688,5.4000,-0.8250,91.4199,
7.462601,0.2896,1.6716,0.8209,1.1529,0.6352,0.4562,45.7688,5.4000,-0.8250,91.4199,
7.464278,0.8834,1.2131,1.0497,1.1529,0.6352,0.4562,45.7688,5.4000,-0.8250,91.4199,
7.482928,1.4581,0.4076,1.1333,1.1529,0.6352,0.4562,45.7688,5.4000,-0.8250,91.4199,
7.490951,1.4581,0.4076,1.1333,1.1529,0.6352,0.4562,47.0063,4.0125,-1.5938,91.4199,
7.493999,1.4581,0.4076,1.1333,1.1529,0.6352,0.4562,47.0063,4.0125,-1.5938,91.4199,
7.501417,1.8719,0.3408,-0.3624,1.1529,0.6352,0.4562,47.0063,4.0125,-1.5938,91.4199,
7.520917,2.4392,1.6240,-1.5079,1.1529,0.6352,0.4562,47.0063,4.0125,-1.5938,91.4199,
7.524345,2.4392,1.6240,-1.5079,1.2715,1.0189,0.4257,47.0063,4.0125,-1.5938,91.4199,
7.539579,2.4392,1.6240,-1.5079,1.2715,1.0189,0.4257,47.0063,4.0125,-1.5938,91.4199,
7.542022,3.1180,2.9007,-1.7412,1.2715,1.0189,0.4257,47.0063,4.0125,-1.5938,91.4199,
7.550115,3.1180,2.9007,-1.7412,1.2715,1.0189,0.4257,46.2375,2.5125,2.4563,91.4199,
7.558427,2.0267,3.6069,-1.7655,1.2715,1.0189,0.4257,46.2375,2.5125,2.4563,91.4199,
7.577704,0.5003,3.1340,-0.8904,1.2715,1.0189,0.4257,46.2375,2.5125,2.4563,91.4199,
7.587799,0.5003,3.1340,-0.8904,1.2715,1.0189,0.4257,46.2375,2.5125,2.4563,91.4199,
7.590002,0.5003,3.1340,-0.8904,0.7180,1.1544,0.2034,46.2375,2.5125,2.4563,91.4199,
7.597150,-1.2613,2.1239,-0.6440,0.7180,1.1544,0.2034,46.2375,2.5125,2.4563,91.4199,
7.612409,-1.2613,2.1239,-0.6440,0.7180,1.1544,0.2034,45.4688,1.3688,5.4938,91.4199,
7.616207,-1.9160,1.2548,-0.7990,0.7180,1.1544,0.2034,45.4688,1.3688,5.4938,91.4199,
7.634579,-1.9160,1.2548,-0.7990,0.7180,1.1544,0.2034,45.4688,1.3688,5.4938,95.1493,
7.636150,-0.9190,0.6728,-0.8606,0.7180,1.1544,0.2034,45.4688,1.3688,5.4938,95.1493,
7.649569,-0.9190,0.6728,-0.8606,0.2049,0.9369,0.3097,45.4688,1.3688,5.4938,95.1493,
7.654386,-0.2946,0.4818,-0.5803,0.2049,0.9369,0.3097,45.4688,1.3688,5.4938,95.1493,
7.670822,-0.2946,0.4818,-0.5803,0.2049,0.9369,0.3097,45.1875,0.4688,7.6688,95.1493,
7.672701,0.4560,-0.0843,-0.4629,0.2049,0.9369,0.3097,45.1875,0.4688,7.6688,95.1493,
7.684525,0.4560,-0.0843,-0.4629,0.2049,0.9369,0.3097,45.1875,0.4688,7.6688,95.1493,
7.692194,-0.0623,-0.2644,0.4508,0.2049,0.9369,0.3097,45.1875,0.4688,7.6688,95.1493,
7.710889,-0.0623,-0.2644,0.4508,0.3587,0.6816,0.1581,45.1875,0.4688,7.6688,95.1493,
7.712505,0.0421,-0.0380,0.4053,0.3587,0.6816,0.1581,45.1875,0.4688,7.6688,95.1493,
7.730896,0.0421,-0.0380,0.4053,0.3587,0.6816,0.1581,45.1875,0.4688,7.6688,95.1493,
7.732261,0.3147,0.0860,-0.2974,0.3587,0.6816,0.1581,45.1875,0.4688,7.6688,95.1493,
7.733302,0.3147,0.0860,-0.2974,0.3587,0.6816,0.1581,44.5875,0.3563,9.9750,95.1493,
7.749948,-0.0130,0.5670,-0.8900,0.3587,0.6816,0.1581,44.5875,0.3563,9.9750,95.1493,
7.768656,0.0511,0.9339,-0.9302,0.3587,0.6816,0.1581,44.5875,0.3563,9.9750,95.1493,
7.774561,0.0511,0.9339,-0.9302,0.3026,0.4019,0.1666,44.5875,0.3563,9.9750,95.1493,
7.778117,0.0511,0.9339,-0.9302,0.3026,0.4019,0.1666,44.5875,0.3563,9.9750,95.1493,
7.787835,0.4573,0.8997,-0.3849,0.3026,0.4019,0.1666,44.5875,0.3563,9.9750,95.1493,
7.790299,0.4573,0.8997,-0.3849,0.3026,0.4019,0.1666,45.0000,-0.2812,10.4813,95.1493,
7.808330,0.7146,0.3062,-0.1453,0.3026,0.4019,0.1666,45.0000,-0.2812,10.4813,95.1493,
7.825477,0.7146,0.3062,-0.1453,0.3026,0.4019,0.1666,45.0000,-0.2812,10.4813,95.1493,
7.826747,0.2288,-0.2409,-0.3333,0.3026,0.4019,0.1666,45.0000,-0.2812,10.4813,95.1493,
7.834844,0.2288,-0.2409,-0.3333,0.2219,0.5595,-0.0422,45.0000,-0.2812,10.4813,95.1493,
7.845297,-0.0348,-0.5702,-0.1767,0.2219,0.5595,-0.0422,45.0000,-0.2812,10.4813,95.1493,
7.850736,-0.0348,-0.5702,-0.1767,0.2219,0.5595,-0.0422,44.5875,0.0188,12.4688,95.1493,
7.864594,-0.4017,-0.5589,-0.1800,0.2219,0.5595,-0.0422,44.5875,0.0188,12.4688,95.1493,
7.875487,-0.4017,-0.5589,-0.1800,0.2219,0.5595,-0.0422,44.5875,0.0188,12.4688,95.1493,
7.884071,-0.8021,-0.3199,-0.8695,0.2219,0.5595,-0.0422,44.5875,0.0188,12.4688,95.1493,
7.896922,-0.8021,-0.3199,-0.8695,0.1902,0.2284,0.0396,44.5875,0.0188,12.4688,95.1493,
7.903094,-0.9590,-0.3832,-0.7639,0.1902,0.2284,0.0396,44.5875,0.0188,12.4688,95.1493,
7.910733,-0.9590,-0.3832,-0.7639,0.1902,0.2284,0.0396,44.7563,0.0563,13.2938,95.1493,
7.921465,-0.9590,-0.3832,-0.7639,0.1902,0.2284,0.0396,44.7563,0.0563,13.2938,95.1493,
7.922707,-0.3691,-0.3163,-0.3047,0.1902,0.2284,0.0396,44.7563,0.0563,13.2938,95.1493,
7.941845,0.1384,0.1151,-0.1319,0.1902,0.2284,0.0396,44.7563,0.0563,13.2938,98.4178,
7.959779,0.1384,0.1151,-0.1319,0.0778,0.1624,-0.1680,44.7563,0.0563,13.2938,98.4178,
7.963279,0.2607,0.3677,-0.2279,0.0778,0.1624,-0.1680,44.7563,0.0563,13.2938,98.4178,
7.968480,0.2607,0.3677,-0.2279,0.0778,0.1624,-0.1680,44.7563,0.0563,13.2938,98.4178,
7.969981,0.2607,0.3677,-0.2279,0.0778,0.1624,-0.1680,45.8438,0.1688,12.5438,98.4178,
7.980135,0.1086,0.5873,-0.2509,0.0778,0.1624,-0.1680,45.8438,0.1688,12.5438,98.4178,
7.998454,0.2805,0.6877,-0.1590,0.0778,0.1624,-0.1680,45.8438,0.1688,12.5438,98.4178,
8.017922,0.2805,0.6877,-0.1590,0.0778,0.1624,-0.1680,45.8438,0.1688,12.5438,98.4178,
8.020346,0.2466,0.4002,0.1173,0.0778,0.1624,-0.1680,45.8438,0.1688,12.5438,98.4178,
8.023081,0.2466,0.4002,0.1173,-0.1995,0.0610,-0.0300,45.8438,0.1688,12.5438,98.4178,
8.030998,0.2466,0.4002,0.1173,-0.1995,0.0610,-0.0300,43.9500,0.5250,14.3625,98.4178,
8.036555,0.0818,-0.3219,0.2519,-0.1995,0.0610,-0.0300,43.9500,0.5250,14.3625,98.4178,
8.056323,0.1772,-1.2916,-0.0915,-0.1995,0.0610,-0.0300,43.9500,0.5250,14.3625,98.4178,
8.066611,0.1772,-1.2916,-0.0915,-0.1995,0.0610,-0.0300,43.9500,0.5250,14.3625,98.4178,
8.074775,0.3683,-1.9045,0.0160,-0.1995,0.0610,-0.0300,43.9500,0.5250,14.3625,98.4178,
8.084061,0.3683,-1.9045,0.0160,0.0754,0.2003,0.0115,43.9500,0.5250,14.3625,98.4178,
8.093915,0.3683,-1.9045,0.0160,0.0754,0.2003,0.0115,44.3625,-0.1125,14.6625,98.4178,
8.094991,0.2961,-1.4503,0.0745,0.0754,0.2003,0.0115,44.3625,-0.1125,14.6625,98.4178,
8.112352,0.2961,-1.4503,0.0745,0.0754,0.2003,0.0115,44.3625,-0.1125,14.6625,98.4178,
8.114313,0.2789,-0.5287,0.0497,0.0754,0.2003,0.0115,44.3625,-0.1125,14.6625,98.4178,
8.132183,0.1947,0.2065,-0.1627,0.0754,0.2003,0.0115,44.3625,-0.1125,14.6625,98.4178,
8.146668,0.1947,0.2065,-0.1627,0.1999,0.2296,-0.0727,44.3625,-0.1125,14.6625,98.4178,
8.151351,0.0861,0.5068,-0.2969,0.1999,0.2296,-0.0727,44.3625,-0.1125,14.6625,98.4178,
8.152210,0.0861,0.5068,-0.2969,0.1999,0.2296,-0.0727,43.6500,0.5813,15.0938,98.4178,
8.160142,0.0861,0.5068,-0.2969,0.1999,0.2296,-0.0727,43.6500,0.5813,15.0938,98.4178,
8.172521,-0.1850,0.6278,-0.3654,0.1999,0.2296,-0.0727,43.6500,0.5813,15.0938,98.4178,
8.190362,-0.2973,0.4413,-0.2336,0.1999,0.2296,-0.0727,43.6500,0.5813,15.0938,98.4178,
8.208709,-0.2973,0.4413,-0.2336,0.1999,0.2296,-0.0727,43.6500,0.5813,15.0938,98.4178,
8.210201,-0.2973,0.4413,-0.2336,-0.1372,0.2919,0.0616,43.6500,0.5813,15.0938,98.4178,
8.211211,-0.1261,-0.0492,-0.1733,-0.1372,0.2919,0.0616,43.6500,0.5813,15.0938,98.4178,
8.212110,-0.1261,-0.0492,-0.1733,-0.1372,0.2919,0.0616,43.7438,0.6188,16.0312,98.4178,
8.227929,0.0035,-0.6509,-0.3120,-0.1372,0.2919,0.0616,43.7438,0.6188,16.0312,98.4178,
8.247645,0.0954,-0.8772,-0.1440,-0.1372,0.2919,0.0616,43.7438,0.6188,16.0312,99.2269,
8.259310,0.0954,-0.8772,-0.1440,-0.1372,0.2919,0.0616,43.7438,0.6188,16.0312,99.2269,
8.268469,0.1666,-0.6738,-0.1252,-0.1372,0.2919,0.0616,43.7438,0.6188,16.0312,99.2269,
8.270232,0.1666,-0.6738,-0.1252,-0.0175,0.3054,-0.0191,43.7438,0.6188,16.0312,99.2269,
8.271162,0.1666,-0.6738,-0.1252,-0.0175,0.3054,-0.0191,44.1375,0.4125,16.2188,99.2269,
8.285821,0.1824,-0.4781,-0.1783,-0.0175,0.3054,-0.0191,44.1375,0.4125,16.2188,99.2269,
8.304442,0.1824,-0.4781,-0.1783,-0.0175,0.3054,-0.0191,44.1375,0.4125,16.2188,99.2269,
8.307214,0.2784,-0.5613,-0.2183,-0.0175,0.3054,-0.0191,44.1375,0.4125,16.2188,99.2269,
8.323967,0.5355,-0.6234,-0.3207,-0.0175,0.3054,-0.0191,44.1375,0.4125,16.2188,99.2269,
8.334190,0.5355,-0.6234,-0.3207,-0.0175,0.3054,-0.0191,43.4438,0.4688,17.1750,99.2269,
8.337331,0.5355,-0.6234,-0.3207,0.2122,0.4300,0.0604,43.4438,0.4688,17.1750,99.2269,
8.345313,0.4685,-0.1173,-0.6498,0.2122,0.4300,0.0604,43.4438,0.4688,17.1750,99.2269,
8.351114,0.4685,-0.1173,-0.6498,0.2122,0.4300,0.0604,43.4438,0.4688,17.1750,99.2269,
8.361628,-0.0155,0.4314,-0.7003,0.2122,0.4300,0.0604,43.4438,0.4688,17.1750,99.2269,
8.380250,-0.2311,0.5432,-0.2593,0.2122,0.4300,0.0604,43.4438,0.4688,17.1750,99.2269,
8.390839,-0.2311,0.5432,-0.2593,0.2122,0.4300,0.0604,42.7500,0.0188,18.6562,99.2269,
8.394483,-0.2311,0.5432,-0.2593,0.0154,0.4727,0.0786,42.7500,0.0188,18.6562,99.2269,
8.399267,-0.2311,0.5432,-0.2593,0.0154,0.4727,0.0786,42.7500,0.0188,18.6562,99.2269,
8.400687,-0.0777,0.4832,-0.0498,0.0154,0.4727,0.0786,42.7500,0.0188,18.6562,99.2269,
8.419584,-0.0501,0.3246,-0.1389,0.0154,0.4727,0.0786,42.7500,0.0188,18.6562,99.2269,
8.439680,-0.0488,0.0911,-0.1981,0.0154,0.4727,0.0786,42.7500,0.0188,18.6562,99.2269,
8.447851,-0.0488,0.0911,-0.1981,0.0154,0.4727,0.0786,42.7500,0.0188,18.6562,99.2269,
8.450847,-0.0488,0.0911,-0.1981,0.0154,0.4727,0.0786,43.6500,-0.1875,18.3188,99.2269,
8.460931,-0.0488,0.0911,-0.1981,-0.1140,0.4617,0.0811,43.6500,-0.1875,18.3188,99.2269,
8.463457,0.1338,-0.1960,-0.1642,-0.1140,0.4617,0.0811,43.6500,-0.1875,18.3188,99.2269,
8.476437,0.1414,-0.4947,-0.1504,-0.1140,0.4617,0.0811,43.6500,-0.1875,18.3188,99.2269,
8.494882,0.1414,-0.4947,-0.1504,-0.1140,0.4617,0.0811,43.6500,-0.1875,18.3188,99.2269,
8.496290,0.0752,-0.7595,-0.0498,-0.1140,0.4617,0.0811,43.6500,-0.1875,18.3188,99.2269,
8.510991,0.0752,-0.7595,-0.0498,-0.1140,0.4617,0.0811,41.7938,-0.8813,21.0750,99.2269,
8.517206,-0.0302,-0.7887,-0.1407,-0.1140,0.4617,0.0811,41.7938,-0.8813,21.0750,99.2269,
8.518574,-0.0302,-0.7887,-0.1407,0.0033,0.3224,0.1361,41.7938,-0.8813,21.0750,99.2269,
8.534282,-0.0463,-0.5500,-0.0370,0.0033,0.3224,0.1361,41.7938,-0.8813,21.0750,99.3749,
8.543447,-0.0463,-0.5500,-0.0370,0.0033,0.3224,0.1361,41.7938,-0.8813,21.0750,99.3749,
8.553507,-0.2048,-0.2587,-0.1123,0.0033,0.3224,0.1361,41.7938,-0.8813,21.0750,99.3749,
8.571248,-0.2048,-0.2587,-0.1123,0.0033,0.3224,0.1361,41.8688,-0.5625,22.1063,99.3749,
8.574763,-0.2626,-0.1636,0.1222,0.0033,0.3224,0.1361,41.8688,-0.5625,22.1063,99.3749,
8.582521,-0.2626,-0.1636,0.1222,0.0472,0.2149,0.0884,41.8688,-0.5625,22.1063,99.3749,
8.591239,-0.2626,-0.1636,0.1222,0.0472,0.2149,0.0884,41.8688,-0.5625,22.1063,99.3749,
8.592656,-0.2939,-0.0554,0.0957,0.0472,0.2149,0.0884,41.8688,-0.5625,22.1063,99.3749,
8.610387,-0.1900,-0.1059,0.1209,0.0472,0.2149,0.0884,41.8688,-0.5625,22.1063,99.3749,
8.630057,-0.1098,-0.3522,0.1085,0.0472,0.2149,0.0884,41.8688,-0.5625,22.1063,99.3749,
8.631791,-0.1098,-0.3522,0.1085,0.0472,0.2149,0.0884,41.5125,-1.2188,21.6938,99.3749,
8.638584,-0.1098,-0.3522,0.1085,0.0472,0.2149,0.0884,41.5125,-1.2188,21.6938,99.3749,
8.644321,-0.1098,-0.3522,0.1085,-0.0249,0.0219,0.0384,41.5125,-1.2188,21.6938,99.3749,
8.652394,0.0259,-0.4276,-0.0887,-0.0249,0.0219,0.0384,41.5125,-1.2188,21.6938,99.3749,
8.668110,0.1223,-0.3126,-0.1519,-0.0249,0.0219,0.0384,41.5125,-1.2188,21.6938,99.3749,
8.687404,0.1223,-0.3126,-0.1519,-0.0249,0.0219,0.0384,41.5125,-1.2188,21.6938,99.3749,
8.689632,0.2398,-0.2347,-0.0793,-0.0249,0.0219,0.0384,41.5125,-1.2188,21.6938,99.3749,
8.691278,0.2398,-0.2347,-0.0793,-0.0249,0.0219,0.0384,41.3063,-1.2375,22.1250,99.3749,
8.706711,0.2398,-0.2347,-0.0793,-0.0249,-0.0649,-0.0104,41.3063,-1.2375,22.1250,99.3749,
8.709550,0.3197,-0.3284,0.0627,-0.0249,-0.0649,-0.0104,41.3063,-1.2375,22.1250,99.3749,
8.725783,0.1192,-0.5202,-0.0601,-0.0249,-0.0649,-0.0104,41.3063,-1.2375,22.1250,99.3749,
8.736980,0.1192,-0.5202,-0.0601,-0.0249,-0.0649,-0.0104,41.3063,-1.2375,22.1250,99.3749,
8.744317,0.0172,-0.5969,-0.1842,-0.0249,-0.0649,-0.0104,41.3063,-1.2375,22.1250,99.3749,
8.754476,0.0172,-0.5969,-0.1842,-0.0249,-0.0649,-0.0104,42.2812,-1.2188,23.1188,99.3749,
8.763779,-0.0626,-0.4216,-0.1766,-0.0249,-0.0649,-0.0104,42.2812,-1.2188,23.1188,99.3749,
8.767579,-0.0626,-0.4216,-0.1766,0.0644,-0.1332,-0.1242,42.2812,-1.2188,23.1188,99.3749,
8.787032,-0.0626,-0.4216,-0.1766,0.0644,-0.1332,-0.1242,42.2812,-1.2188,23.1188,99.3749,
8.787682,0.0154,-0.2048,-0.0886,0.0644,-0.1332,-0.1242,42.2812,-1.2188,23.1188,99.3749,
8.800944,0.1164,-0.1391,-0.0991,0.0644,-0.1332,-0.1242,42.2812,-1.2188,23.1188,99.3749,
8.811021,0.1164,-0.1391,-0.0991,0.0644,-0.1332,-0.1242,41.5312,-1.2563,20.5500,99.3749,
8.821100,0.1315,-0.0770,-0.1673,0.0644,-0.1332,-0.1242,41.5312,-1.2563,20.5500,99.3749,
8.829946,0.1315,-0.0770,-0.1673,0.0644,-0.1332,-0.1242,41.5312,-1.2563,20.5500,99.3749,
8.830458,0.1315,-0.0770,-0.1673,0.0436,-0.1882,-0.1009,41.5312,-1.2563,20.5500,99.3749,
8.839709,0.1210,-0.0855,-0.1418,0.0436,-0.1882,-0.1009,41.5312,-1.2563,20.5500,98.7864,
