time,ax,ay,az,wx,wy,wz,Bx,By,Bz
2.99585,0.6355,2.53895,1.0861,0.1581,-0.1274,-0.0921,32.625,-0.3,10.875
3.01585,1.59465,3.23735,0.3022,-0.0844,0.0417,0.0979,32.625,-0.3,10.875
3.03585,1.8982,1.4803,0.5994,-0.0844,0.0417,0.0979,32.625,-0.3,10.875
3.05585,0.3032,0.4036,-0.0467,-0.0844,0.0417,0.0979,33.375,-0.45,11.175
3.07585,0.0808,0.6591,0.8664,-0.1684,0.19555,0.0727,33.375,-0.45,11.175
3.09585,0.6078,1.6298,1.055,-0.2524,0.3494,0.0475,33.375,-0.45,11.175
3.11585,1.1902,1.6805,-0.7383,-0.2524,0.3494,0.0475,33.45,-1.425,12.225
3.13585,1.6694,0.5886,-2.4225,-0.2524,0.3494,0.0475,33.45,-1.425,12.225
3.15585,-0.5239,-1.3096,1.5428,-0.4545,1.0084,-0.0527,33.45,-1.425,12.225
3.17585,-2.3466,-0.6874,1.4207,-0.4545,1.0084,-0.0527,33.45,-1.425,12.225
3.19585,0.6976,3.9005,2.8335,-0.4545,1.0084,-0.0527,32.925,-1.35,14.175
3.21585,0.25945,2.28245,-2.15865,-0.4545,1.0084,-0.0527,32.925,-1.35,14.175
3.23585,-2.5893,-10.7464,-6.0209,-0.9711,1.6274,-0.3859,32.925,-1.35,14.175
3.25585,-4.9169,-0.9457,1.3732,-0.9711,1.6274,-0.3859,32.8875,-0.6,17.7
3.27585,-4.0978,-0.1186,0.1224,-0.9711,1.6274,-0.3859,32.85,0.15,21.225
3.29585,-3.8004,-0.2742,-0.3336,-1.4511,1.7343,-0.7739,32.85,0.15,21.225
3.31585,-2.1421,-0.2051,-0.3715,-1.4511,1.7343,-0.7739,32.85,0.15,21.225
3.33585,-1.1339,-0.0085,-0.7473,-1.4511,1.7343,-0.7739,32.55,2.4,31.2
3.35585,-1.2911,-0.0927,-0.7087,-1.3448,0.9467,-0.9966,32.55,2.4,31.2
3.37585,-1.1498,0.2866,-0.8812,-1.3448,0.9467,-0.9966,32.55,2.4,31.2
3.39585,-0.8542,-0.0979,-1.9235,-1.3448,0.9467,-0.9966,31.575,3.075,33.225
3.41585,-0.9605,-0.5818,-3.113,-1.3448,0.9467,-0.9966,31.575,3.075,33.225
3.43585,-0.4079,-0.61835,-2.75755,-1.3546,0.5805,-0.7054,31.575,3.075,33.225
3.45585,-0.0312,-0.1117,-1.1659,-1.3546,0.5805,-0.7054,31.575,3.075,33.225
3.47585,-0.6948,-1.0763,-0.39,-1.3546,0.5805,-0.7054,31.05,1.95,34.125
3.49585,-0.5375,0.0207,-2.4155,-1.3883,0.5356,-0.5944,31.05,1.95,34.125
3.51585,0.458,0.2929,-2.5234,-1.3883,0.5356,-0.5944,31.05,1.95,34.125
3.53585,1.9306,0.652,-1.81205,-1.3883,0.5356,-0.5944,30.75,1.05,34.95
3.55585,1.8897,-0.2968,-0.4486,-1.3883,0.5356,-0.5944,30.75,1.05,34.95
3.57585,0.1631,-0.8582,-0.6807,-1.2246,0.4047,-0.5997,30.75,1.05,34.95
3.59585,-0.5154,-0.3317,-1.7739,-1.2246,0.4047,-0.5997,30.6,0.3,35.925
3.61585,0.177,0.21625,-1.36165,-1.2246,0.4047,-0.5997,30.45,-0.45,36.9
3.63585,1.0023,0.3058,-0.2568,-1.0707,0.2961,-0.7287,30.45,-0.45,36.9
3.65585,0.2523,-0.1471,-0.0549,-1.0707,0.2961,-0.7287,30.45,-0.45,36.9
3.67585,-0.6424,-0.2173,-1.1776,-1.0707,0.2961,-0.7287,30.375,-1.35,40.65
3.69585,-0.3162,-0.0326,-1.6975,-1.0707,0.2961,-0.7287,30.375,-1.35,40.65
3.71585,0.82545,0.23355,-1.71695,-0.9108,0.0805,-0.693,30.375,-1.35,40.65
3.73585,1.0019,-0.1923,-0.6415,-0.9108,0.0805,-0.693,30.375,-1.35,40.65
3.75585,0.26775,-0.7492,0.06025,-0.9108,0.0805,-0.693,29.325,-1.2,43.2
3.77585,-0.7195,-0.38475,-0.53895,-0.89,-0.0301,-0.5537,29.325,-1.2,43.2
