
time,ax,ay,az,wx,wy,wz,
9.363774,-0.1120,0.0375,-0.0774,-0.0295,0.0281,-0.0406,
9.364381,-0.0544,0.0127,0.0130,-0.0295,0.0281,-0.0406,
9.384513,-0.0544,0.0127,0.0130,-0.0295,0.0281,-0.0406,
9.385454,-0.0356,-0.0511,0.0205,-0.0295,0.0281,-0.0406,
9.404077,-0.0356,-0.0511,0.0205,-0.0295,0.0281,-0.0406,
9.405578,-0.1074,0.0779,-0.0785,-0.0295,0.0281,-0.0406,
9.409420,-0.1074,0.0779,-0.0785,0.0197,0.0244,0.0464,
9.423144,-0.1074,0.0779,-0.0785,0.0197,0.0244,0.0464,
9.424646,-0.1614,0.0218,-0.1204,0.0197,0.0244,0.0464,
9.442940,-0.1614,0.0218,-0.1204,0.0197,0.0244,0.0464,
9.444360,-0.2315,-0.0513,-0.0897,0.0197,0.0244,0.0464,
9.462290,-0.2315,-0.0513,-0.0897,0.0197,0.0244,0.0464,
9.463871,0.0225,-0.0444,-0.0248,0.0197,0.0244,0.0464,
9.486207,0.0225,-0.0444,-0.0248,0.0148,-0.0015,0.0324,
9.487414,0.0225,-0.0444,-0.0248,0.0148,-0.0015,0.0324,
9.488642,0.0801,0.0059,-0.0540,0.0148,-0.0015,0.0324,
9.501226,0.0801,0.0059,-0.0540,0.0148,-0.0015,0.0324,
9.502367,-0.0205,0.0759,-0.1431,0.0148,-0.0015,0.0324,
9.527584,-0.0205,0.0759,-0.1431,0.0148,-0.0015,0.0324,
9.528718,-0.1903,0.0218,-0.0706,0.0148,-0.0015,0.0324,
9.539277,-0.1903,0.0218,-0.0706,0.0148,-0.0015,0.0324,
9.540398,-0.0675,0.1239,0.0484,0.0148,-0.0015,0.0324,
9.554805,-0.0675,0.1239,0.0484,0.0073,-0.0052,0.0064,
9.563688,-0.0675,0.1239,0.0484,0.0073,-0.0052,0.0064,
9.564967,-0.0443,0.1898,-0.0705,0.0073,-0.0052,0.0064,
9.580667,-0.0443,0.1898,-0.0705,0.0073,-0.0052,0.0064,
9.581870,-0.1559,-0.0219,-0.2909,0.0073,-0.0052,0.0064,
9.604768,-0.1559,-0.0219,-0.2909,0.0073,-0.0052,0.0064,
9.606619,-0.0917,0.0568,-0.2216,0.0073,-0.0052,0.0064,
9.618697,-0.0917,0.0568,-0.2216,0.0060,-0.0087,0.0026,
9.623568,-0.0917,0.0568,-0.2216,0.0060,-0.0087,0.0026,
9.624783,0.0169,-0.0025,-0.0798,0.0060,-0.0087,0.0026,
9.644562,0.0169,-0.0025,-0.0798,0.0060,-0.0087,0.0026,
9.646188,0.0784,-0.1107,0.0230,0.0060,-0.0087,0.0026,
9.668057,0.0784,-0.1107,0.0230,0.0060,-0.0087,0.0026,
9.670314,-0.1357,-0.0117,0.3842,0.0060,-0.0087,0.0026,
9.683685,-0.1357,-0.0117,0.3842,0.0060,-0.0087,0.0026,
9.685175,0.3046,0.0707,-0.6402,0.0060,-0.0087,0.0026,
9.690899,0.3046,0.0707,-0.6402,0.0316,0.0015,0.0026,
9.702271,0.3046,0.0707,-0.6402,0.0316,0.0015,0.0026,
9.703465,-0.0070,-0.1266,-0.1403,0.0316,0.0015,0.0026,
9.720908,-0.0070,-0.1266,-0.1403,0.0316,0.0015,0.0026,
9.722213,-0.0745,-0.0652,0.1419,0.0316,0.0015,0.0026,
9.741306,-0.0745,-0.0652,0.1419,0.0316,0.0015,0.0026,
9.742124,-0.0923,0.0505,0.0653,0.0316,0.0015,0.0026,
