time,ax,ay,az,wx,wy,wz,Bx,By,Bz
5.131197,-1.6572,5.9644,-9.9309,1.1614,-0.0577,-0.0363,-39.45,9.075,8.25
5.151197,0.956,0.0647,4.4783,1.1614,-0.0577,-0.0363,-39.6,9.6,8.325
5.171197,-0.5941,-0.4206,1.2238,0.62145,-0.15315,-0.05875,-39.6,9.6,8.325
5.191197,0.3885,2.8394,2.5767,0.0815,-0.2486,-0.0812,-39.6,9.6,8.325
5.211197,0.7538,1.1542,4.52,0.0815,-0.2486,-0.0812,-39.6,9.6,8.325
5.231197,0.1965,1.4668,3.1564,0.0815,-0.2486,-0.0812,-40.35,9.75,8.55
5.251197,-0.3481,1.8993,2.6073,-0.0455,0.0509,-0.222,-40.35,9.75,8.55
5.271197,0.1181,1.0471,2.6768,-0.0455,0.0509,-0.222,-40.35,9.75,8.55
5.291197,0.1585,1.1556,1.9267,-0.0455,0.0509,-0.222,-40.8,8.775,8.4
5.311197,-0.9575,2.659,0.366,0.0629,0.17885,-0.10695,-40.8,8.775,8.4
5.331197,-1.0073,2.4805,1.9008,0.1713,0.3068,0.0081,-40.8,8.775,8.4
5.351197,-0.5921,-1.0329,1.6227,0.1713,0.3068,0.0081,-40.8,8.775,8.4
5.371197,-1.5481,-2.5783,-1.0143,0.1713,0.3068,0.0081,-40.8,8.775,7.65
5.391197,1.1339,-0.32,-2.5372,-0.186,-0.0593,0.057,-40.8,8.775,7.65
5.411197,2.889,-0.1553,-0.3791,-0.186,-0.0593,0.057,-40.8,8.775,7.65
5.431197,0.6245,-1.2448,-1.9686,-0.186,-0.0593,0.057,-40.5,9,8.25
5.451197,-1.3499,-1.145,-4.309,-0.53945,-0.1045,0.01385,-40.5,9,8.25
5.471197,0.4076,-0.2359,-3.9015,-0.8929,-0.1497,-0.0293,-40.5,9,8.25
5.491197,1.7899,0.2644,-1.7441,-0.8929,-0.1497,-0.0293,-40.5,9,8.25
